1	0.000135885	0
2	0.004378887	0
3	373.4800839	0
4	1.95191131	0
5	43080.95637	0
6	10706642.94	0
7	1.309300071	0
8	0.03651556	0
9	38.74735314	0
10	1.607061677	0
11	160.3166017	0
12	1736.414163	0
13	31854524.84	0
14	377.0311674	0
15	2.801162846	0
16	0.004462448	0
17	0.000803	1
18	0.00001	1
19	0.00001	1
20	0.00315	1
21	0.0000252	1
22	0.0423	1
23	0.0297	1
24	0.00315	1
25	0.0001	1
26	0.000257	1
27	0.000227	1
28	0.00937	1
29	0.000544	1
30	0.000202	1
31	0.0134	1
32	0.00022	1
33	0.0001	1
34	0.000281	1
35	0.000667	1
36	0.000111	1
37	0.0001	1
38	0.00433	1
39	0.00485	1
40	0.0243	1
41	0.00336	1
42	0.00877	1
43	0.00231	1
44	0.000354	1
45	0.005	1
46	0.0011	1
47	0.00418	1
48	0.000121	1
49	0.002	1
50	0.001	1
51	0.00045	1
52	0.000263	1
53	0.00132	1
54	0.0000828	1
55	0.0041	1
56	0.00143	1
57	0.00008	1
58	0.0043	1
59	0.00553	1
60	0.0004	1
61	0.0054	1
62	0.0016	1
63	0.0012	1
64	0.00477	1
65	0.0017	1
66	0.0032	1
67	0.000433	1
68	0.000667	1
69	0.000675	1
70	0.000775	1
71	0.0025	1
72	0.0059	1
73	0.0007	1
74	0.00169	1
75	0.00185	1
76	0.0034	1
77	0.0001	1
78	0.00318	1
79	0.000043	1
80	0.0000274	1
81	0.000097	1
82	0.0005	1
83	0.0028	1
84	0.0003	1
85	0.00001	1
86	0.00001	1
87	0.00001	1
88	0.00028	1
89	0.00002	1
90	0.0000475	1
91	0.00125	1
92	0.0000648	1
93	0.00028	1
94	0.000132	1
95	0.00025	1
96	0.0002	1
97	0.0000348	1
98	0.000775	1
99	0.002	1
100	0.0001	1
101	0.00045	1
102	0.00045	1
103	0.0000439	1
104	0.00028	1
105	0.006	1
106	0.0023	1
107	0.009	1
108	0.00605	1
109	0.0093	1
110	0.0002	1
111	0.000495	1
112	0.0012	1
113	0.000347	1
114	0.00156	1
115	0.00156	1
116	0.0025	1
117	0.00159	1
118	0.0000793	1
119	0.000114	1
120	0.0024	1
121	0.0003	1
122	0.000186	1
123	0.000204	1
124	0.00002	1
125	0.0000663	1
126	0.00008	1
127	0.0007	1
128	0.0007	1
129	0.00187	1
130	0.00416	1
131	0.0231	1
132	0.00015	1
133	0.0004	1
134	0.0816	1
135	0.107	1
136	0.0793	1
137	0.0506	1
138	0.083	1
139	0.175	1
140	0.0696	1
141	0.0666	1
142	0.0616	1
143	0.0058	1
144	0.0046	1
145	10	2
146	20	2
147	100	2
148	210	3
149	13	3
150	35	3
151	20000	3
152	5000	3
