"Latitude"	"Marginal"	"Upper"	"Lower"	"Terrestrial"	"Terr_upper"	"Terr_lower"	"Lakeweb"	"Lakeweb_upper"	"Lakeweb_lower"
"1"	0	0.718799676342285	0.806464294555747	0.631135058128822	0.693244394031099	0.78092517026322	0.605563617798978	0.700632294165027	0.838833022202465	0.562431566127588
"2"	0.452261306532663	0.718297402247238	0.805456710444809	0.631138094049667	0.692742119936053	0.779998786485699	0.605485453386406	0.700871470383294	0.839404597139573	0.562338343627014
"3"	0.904522613065327	0.717795128152191	0.804451875955797	0.631138380348586	0.692239845841006	0.779076015778978	0.605403675903033	0.701110646601561	0.839985624968165	0.562235668234957
"4"	1.35678391959799	0.717292854057145	0.803449839204999	0.631135868909291	0.691737571745959	0.778156910884187	0.605318232607731	0.701349822819828	0.840576036057271	0.562123609582385
"5"	1.80904522613065	0.716790579962098	0.80245064916058	0.631130510763616	0.691235297650913	0.777241525100621	0.605229070201204	0.701588999038095	0.841175759575085	0.562002238501105
"6"	2.26130653266332	0.716288305867051	0.801454355651347	0.631122256082755	0.690733023555866	0.77632991227634	0.605136134835392	0.701828175256362	0.841784723551338	0.561871626961386
"7"	2.71356783919598	0.715786031772005	0.800461009375102	0.631111054168907	0.690230749460819	0.775422126797794	0.605039372123844	0.702067351474629	0.842402854939493	0.561731848009765
"8"	3.16582914572864	0.715283757676958	0.799470661906537	0.631096853447379	0.689728475365773	0.774518223578442	0.604938727153104	0.702306527692896	0.843030079678658	0.561582975707134
"9"	3.61809045226131	0.714781483581911	0.798483365704638	0.631079601459185	0.689226201270726	0.773618258046326	0.604834144495126	0.702545703911163	0.843666322755123	0.561425085067204
"10"	4.07035175879397	0.714279209486865	0.797499174119546	0.631059244854184	0.688723927175679	0.772722286130576	0.604725568220782	0.70278488012943	0.844311508263413	0.561258251995448
"11"	4.52261306532663	0.713776935391818	0.796518141398825	0.631035729384812	0.688221653080633	0.771830364246795	0.604612941914471	0.703024056347697	0.844965559466789	0.561082553228606
"12"	4.9748743718593	0.713274661296772	0.795540322693094	0.631008999900449	0.687719378985586	0.770942549281298	0.604496208689874	0.703263232565965	0.845628398857088	0.560898066274841
"13"	5.42713567839196	0.712772387201725	0.794565774060971	0.630979000342479	0.687217104890539	0.770058898574179	0.6043753112069	0.703502408784232	0.846299948213843	0.56070486935462
"14"	5.87939698492462	0.712270113106678	0.793594552473264	0.630945673740092	0.686714830795493	0.769179469901158	0.604250191689827	0.703741585002499	0.846980128662588	0.560503041342409
"15"	6.33165829145729	0.711767839011632	0.792626715816372	0.630908962206891	0.686212556700446	0.76830432145419	0.604120791946702	0.703980761220766	0.847668860732296	0.560292661709236
"16"	6.78391959798995	0.711265564916585	0.791662322894815	0.630868806938355	0.685710282605399	0.767433511820793	0.603987053390006	0.704219937439033	0.848366064411862	0.560073810466204
"17"	7.23618090452261	0.710763290821538	0.790701433432856	0.630825148210221	0.685208008510353	0.766567099962081	0.603848917058624	0.7044591136573	0.849071659205599	0.559846568109001
"18"	7.68844221105528	0.710261016726492	0.78974410807513	0.630777925377854	0.684705734415306	0.765705145189466	0.603706323641146	0.704698289875567	0.849785564187652	0.559611015563482
"19"	8.14070351758794	0.709758742631445	0.788790408386229	0.630727076876661	0.68420346032026	0.764847707139998	0.603559213500522	0.704937466093834	0.850507698055323	0.559367234132345
"20"	8.5929648241206	0.709256468536398	0.787840396849172	0.630672540223625	0.683701186225213	0.763994845750333	0.603407526700093	0.705176642312101	0.851237979181216	0.559115305442986
"21"	9.04522613065327	0.708754194441352	0.786894136862688	0.630614252020015	0.683198912130166	0.763146621229303	0.603251203031029	0.705415818530368	0.851976325664194	0.558855311396542
"22"	9.49748743718593	0.708251920346305	0.785951692737244	0.630552147955366	0.68269663803512	0.762303094029065	0.603090182041174	0.705654994748635	0.852722655379093	0.558587334118178
"23"	9.94974874371859	0.707749646251258	0.785013129689744	0.630486162812773	0.682194363940073	0.761464324814815	0.602924403065331	0.705894170966903	0.853476886025158	0.558311455908647
"24"	10.4020100502513	0.707247372156212	0.78407851383682	0.630416230475603	0.681692089845026	0.760630374433061	0.602753805256992	0.70613334718517	0.85423893517319	0.55802775919715
"25"	10.8542713567839	0.706745098061165	0.783147912186652	0.630342283935678	0.68118981574998	0.759801303878441	0.602578327621518	0.706372523403437	0.85500872031135	0.557736326495524
"26"	11.3065326633166	0.706242823966118	0.782221392629216	0.630264255303021	0.680687541654933	0.75897717425908	0.602397909050786	0.706611699621704	0.855786158889631	0.557437240353776
"27"	11.7587939698492	0.705740549871072	0.781299023924905	0.630182075817239	0.680185267559886	0.758158046760482	0.602212488359291	0.706850875839971	0.856571168362959	0.557130583316983
"28"	12.2110552763819	0.705238275776025	0.780380875691424	0.630095675860626	0.67968299346484	0.757343982607965	0.602022004321715	0.707090052058238	0.857363666232914	0.556816437883562
"29"	12.6633165829146	0.704736001680979	0.779467018388897	0.630004984973061	0.679180719369793	0.756535043027645	0.601826395711941	0.707329228276505	0.858163570088076	0.556494886464935
"30"	13.1155778894472	0.704233727585932	0.778557523303076	0.629909931868788	0.678678445274747	0.755731289205974	0.601625601343519	0.707568404494772	0.858970797642965	0.55616601134658
"31"	13.5678391959799	0.703731453490885	0.777652462526611	0.629810444455159	0.6781761711797	0.754932782247855	0.601419560111545	0.707807580713039	0.859785266775599	0.55582989465048
"32"	14.0201005025126	0.703229179395839	0.776751908938255	0.629706449853423	0.677673897084653	0.754139583133345	0.601208211035961	0.708046756931306	0.860606895563649	0.555486618298963
