"Latitude"	"Marginal"	"Upper"	"Lower"	"Lakeweb"	"Lakeweb_upper"	"Lakeweb_lower"	"Stream"	"Stream_upper"	"Stream_lower"
"1"	0	0.687045140229626	0.779058072314234	0.595032208145019	0.668036295673498	0.801237778905443	0.534834812441553	0.409256791624702	0.534789064594016	0.283724518655388
"2"	0.452261306532663	0.686316178239271	0.777749954823315	0.594882401655227	0.668636632867209	0.80227320876122	0.535000056973198	0.412287713411155	0.538311033204599	0.286264393617711
"3"	0.904522613065327	0.685587216248916	0.776445483917433	0.594728948580398	0.669236970060921	0.803316938199084	0.535157001922758	0.415318635197609	0.541841796687101	0.288795473708117
"4"	1.35678391959799	0.68485825425856	0.775144729329391	0.59457177918773	0.669837307254633	0.804368885157203	0.535305729352062	0.418349556984063	0.54538125122392	0.291317862744205
"5"	1.80904522613065	0.684129292268205	0.773847762113584	0.594410822422827	0.670437644448344	0.805428967161138	0.535446321735551	0.421380478770516	0.548929292862293	0.29383166467874
"6"	2.26130653266332	0.68340033027785	0.772554654658472	0.594246005897227	0.671037981642056	0.806497101380496	0.535578861903615	0.42441140055697	0.552485817587092	0.296336983526848
"7"	2.71356783919598	0.682671368287494	0.7712654806981	0.594077255876889	0.671638318835767	0.807573204684273	0.535703432987262	0.427442322343423	0.556050721391114	0.298833923295733
"8"	3.16582914572864	0.681942406297139	0.769980315322567	0.593904497271711	0.672238656029479	0.808657193694815	0.535820118364142	0.430473244129877	0.559623900342811	0.301322587916943
"9"	3.61809045226131	0.681213444306784	0.768699234987355	0.593727653626213	0.67283899322319	0.809748984840386	0.535929001605994	0.433504165916331	0.563205250651463	0.303803081181198
"10"	4.07035175879397	0.680484482316428	0.76742231752141	0.593546647111447	0.673439330416902	0.810848494406289	0.536030166427515	0.436535087702784	0.56679466872977	0.306275506675798
"11"	4.52261306532663	0.679755520326073	0.766149642133874	0.593361398518272	0.674039667610613	0.811955638584512	0.536123696636715	0.439566009489238	0.570392051253862	0.308739967724614
"12"	4.9748743718593	0.679026558335718	0.764881289419347	0.593171827252088	0.674640004804325	0.813070333521892	0.536209676086758	0.442596931275691	0.573997295220733	0.31119656733065
"13"	5.42713567839196	0.678297596345362	0.763617341361579	0.592977851329145	0.675240341998036	0.814192495366754	0.536288188629318	0.445627853062145	0.577610298003118	0.313645408121172
"14"	5.87939698492462	0.677568634355007	0.762357881335452	0.592779387374562	0.675840679191748	0.815322040314025	0.536359318069471	0.448658774848599	0.581230957401809	0.316086592295389
"15"	6.33165829145729	0.676839672364652	0.761102994107141	0.592576350622163	0.67644101638546	0.816458884648807	0.536423148122112	0.451689696635052	0.584859171695456	0.318520221574648
"16"	6.78391959798995	0.676110710374296	0.759852765832317	0.592368654916276	0.677041353579171	0.8176029447884	0.536479762369942	0.454720618421506	0.588494839687872	0.320946397155139
"17"	7.23618090452261	0.675381748383941	0.758607284052261	0.592156212715621	0.677641690772883	0.818754137322782	0.536529244222983	0.45775154020796	0.592137860752869	0.32336521966305
"18"	7.68844221105528	0.674652786393586	0.757366637687744	0.591938935099427	0.678242027966594	0.81991237905353	0.536571676879658	0.460782461994413	0.595788134876676	0.32577678911215
"19"	8.14070351758794	0.67392382440323	0.756130917030535	0.591716731775925	0.678842365160306	0.8210775870312	0.536607143289411	0.463813383780867	0.599445562697978	0.328181204863755
"20"	8.5929648241206	0.673194862412875	0.754900213732388	0.591489511093362	0.679442702354017	0.822249678591171	0.536635726116864	0.46684430556732	0.603110045545612	0.330578565589029
"21"	9.04522613065327	0.67246590042252	0.75367462079136	0.59125718005368	0.680043039547729	0.823428571387956	0.536657507707502	0.469875227353774	0.60678148547398	0.332968969233568
"22"	9.49748743718593	0.671736938432164	0.752454232535303	0.591019644329026	0.68064337674144	0.824614183428005	0.536672570054876	0.472906149140227	0.610459785296234	0.335352512984221
"23"	9.94974874371859	0.671007976441809	0.751239144602377	0.590776808281241	0.681243713935152	0.825806433101003	0.5366809947693	0.475937070926681	0.614144848615271	0.337729293238092
"24"	10.4020100502513	0.670279014451454	0.750029453918424	0.590528574984484	0.681844051128863	0.827005239209697	0.53668286304803	0.478967992713135	0.617836579852615	0.340099405573655
"25"	10.8542713567839	0.669550052461098	0.748825258671042	0.590274846251155	0.682444388322575	0.828210520998251	0.536678255646899	0.481998914499588	0.621534884275232	0.342462944723945
"26"	11.3065326633166	0.668821090470743	0.747626658280206	0.59001552266128	0.683044725516286	0.82942219817918	0.536667252853393	0.485029836286042	0.625239668020341	0.344820004551742
"27"	11.7587939698492	0.668092128480388	0.746433753365269	0.589750503595507	0.683645062709998	0.830640190958858	0.536649934461138	0.488060758072496	0.628950838118285	0.347170678026706
"28"	12.2110552763819	0.667363166490032	0.74524664570818	0.589479687271884	0.68424539990371	0.831864420061652	0.536626379745767	0.491091679858949	0.63266830251352	0.349515057204379
"29"	12.6633165829146	0.666634204499677	0.744065438212776	0.589202970786578	0.684845737097421	0.83309480675269	0.536596667442152	0.494122601645403	0.63639197008379	0.351853233207016
"30"	13.1155778894472	0.665905242509322	0.742890234859975	0.588920250158668	0.685446074291133	0.834331272859304	0.536560875722961	0.497153523431856	0.64012175065755	0.354185296206163
"31"	13.5678391959799	0.665176280518966	0.741721140658733	0.588631420379199	0.686046411484844	0.835573740791177	0.536519082178511	0.50018444521831	0.643857555029697	0.356511335406923
"32"	14.0201005025126	0.664447318528611	0.740558261592611	0.588336375464611	0.686646748678556	0.836822133559217	0.536471363797895	0.503215367004764	0.647599294975675	0.358831439033853
