"Latitude"	"Marginal"	"Upper"	"Lower"	"Marine"	"Marine_upper"	"Marine_lower"	"Lakeweb"	"Lakeweb_upper"	"Lakeweb_lower"	"Stream"	"Stream_upper"	"Stream_lower"
"1"	0	0.658494435698455	0.758969338023804	0.558019533373107	0.777226530301024	0.885426466475871	0.669026594126177	0.570736020059542	0.686457861380638	0.455014178738447	0.500291160354887	0.627273514350219	0.373308806359556
"2"	0.452261306532663	0.658009562951542	0.757943412518679	0.558075713384404	0.77674165755411	0.884428033960133	0.669055281148088	0.572413786789106	0.688606193423151	0.456221380155061	0.502101705006637	0.629543102289162	0.374660307724113
"3"	0.904522613065327	0.657524690204628	0.756920823712206	0.55812855669705	0.776256784807197	0.88343296645969	0.669080603154703	0.57409155351867	0.69076066521805	0.457422441819289	0.503912249658387	0.631821423135964	0.376003076180811
"4"	1.35678391959799	0.657039817457715	0.75590162604999	0.55817800886544	0.775771912060284	0.882441312258687	0.66910251186188	0.575769320248233	0.69292120181519	0.458617438681277	0.505722794310137	0.634108381434937	0.377337207185338
"5"	1.80904522613065	0.656554944710802	0.754885874813923	0.55822401460768	0.77528703931337	0.881453120237063	0.669120958389677	0.577447086977797	0.695087728548976	0.459806445406618	0.507533338961887	0.636403881392307	0.378662796531468
"6"	2.26130653266332	0.656070071963888	0.75387362612571	0.558266517802066	0.774802166566457	0.880468439868941	0.669135893263972	0.579124853707361	0.697260171070644	0.460989536344077	0.509343883613637	0.638707826946042	0.379979940281233
"7"	2.71356783919598	0.655585199216975	0.752864936949733	0.558305461484217	0.774317293819543	0.879487321220437	0.66914726641865	0.580802620436924	0.699438455379042	0.462166785494806	0.511154428265387	0.641020121833692	0.381288734697083
"8"	3.16582914572864	0.655100326470061	0.751859865095223	0.5583407878449	0.77383242107263	0.878509814946877	0.669155027198383	0.582480387166488	0.701622507849929	0.463338266483046	0.512964972917137	0.64334066965818	0.382589276176095
"9"	3.61809045226131	0.654615453723148	0.750858469217697	0.558372438228599	0.773347548325717	0.877535972289389	0.669159124362044	0.584158153896051	0.703812255263814	0.464504052528289	0.514775517568888	0.645669373951515	0.38388166118626
"10"	4.07035175879397	0.654130580976235	0.749860808819608	0.558400353132861	0.772862675578803	0.876565845070838	0.669159506086768	0.585835920625615	0.706007624832347	0.465664216418883	0.516586062220638	0.648006138236396	0.385165986204879
"11"	4.52261306532663	0.653645708229321	0.748866944250151	0.558424472208491	0.77237780283189	0.875599485691083	0.669156119972697	0.587513687355179	0.70820854422331	0.466818830487048	0.518396606872388	0.650350866085676	0.386442347659099
"12"	4.9748743718593	0.653160835482408	0.747876936704191	0.558444734260625	0.771892930084976	0.874636947121512	0.66914891304844	0.589191454084742	0.710414941584201	0.467967966585283	0.520207151524138	0.652703461179674	0.387710841868601
"13"	5.42713567839196	0.652675962735495	0.746890848220251	0.558461077250738	0.771408057338063	0.87367828289885	0.669137831777276	0.590869220814306	0.712626745564479	0.469111696064132	0.522017696175888	0.655063827361324	0.388971564990452
"14"	5.87939698492462	0.652191089988581	0.745908741677506	0.558473438299657	0.77092318459115	0.87272354711818	0.669122822064119	0.592546987543869	0.71484388533646	0.470250089751279	0.523828240827638	0.657431868689147	0.390224612966128
"15"	6.33165829145729	0.651706217241668	0.744930680791734	0.558481753691602	0.770438311844236	0.871772794425169	0.669103829263303	0.594224754273433	0.717066290614925	0.471383217931941	0.525638785479388	0.65980748948807	0.391470081470705
"16"	6.78391959798995	0.651221344494754	0.743956730110164	0.558485958879345	0.769953439097323	0.870826080007464	0.669080798187182	0.595902521002997	0.719293891675462	0.472511150330532	0.527449330131138	0.662190594398066	0.392708065864209
"17"	7.23618090452261	0.650736471747841	0.742986955005166	0.558485988490516	0.769468566350409	0.869883459585214	0.669053673115605	0.59758028773256	0.721526619371563	0.473633956093557	0.529259874782888	0.664581088420659	0.393938661145117
"18"	7.68844221105528	0.650251599000928	0.742021421666723	0.558481776335132	0.768983693603496	0.868944989400711	0.669022397806281	0.599258054462124	0.723764405150539	0.474751703773709	0.531070419434638	0.666978876963286	0.395161961905989
"19"	8.14070351758794	0.649766726254014	0.741060197093627	0.558473255414402	0.768498820856583	0.868010726207097	0.668986915506069	0.600935821191688	0.726007181068247	0.475864461315128	0.532880964086388	0.669383865881558	0.396378062291218
"20"	8.5929648241206	0.649281853507101	0.740103349083341	0.558460357930861	0.768013948109669	0.867080727256117	0.668947168963221	0.602613587921251	0.72825487980271	0.476972296039792	0.534691508738138	0.671795961519422	0.397587055956854
"21"	9.04522613065327	0.648796980760188	0.739150946220465	0.558443015299911	0.767529075362756	0.866155050284897	0.668903100440616	0.604291354650815	0.730507434666622	0.478075274635008	0.536502053389888	0.674215070747279	0.398789036032497
"22"	9.49748743718593	0.648312108013274	0.73820305786374	0.558421158162808	0.767044202615843	0.86523375350169	0.668854651729995	0.605969121380378	0.732764779618805	0.479173463141951	0.538312598041638	0.676641100998068	0.399984095085208
"23"	9.94974874371859	0.647827235266361	0.737259754131544	0.558394716401178	0.766559329868929	0.8643168955706	0.668801764167259	0.607646888109942	0.73502684927464	0.480266926945244	0.540123142693388	0.679073960301364	0.401172325085412
"24"	10.4020100502513	0.647342362519447	0.736321105885792	0.558363619153103	0.766074457122016	0.863404535595212	0.66874437864882	0.609324654839506	0.737293578915504	0.481355730763508	0.541933687345138	0.681513557315529	0.402353817374747
