"Latitude"	"Marginal"	"Upper"	"Lower"	"Marine"	"Marine_upper"	"Marine_lower"	"Lake"	"Lake_upper"	"Lake_lower"	"Stream"	"Stream_upper"	"Stream_lower"	"Terrestrial"	"Terr_upper"	"Terr_lower"
"19"	8.14070351758794	-0.558749010164465	-0.406083615297646	-0.711414405031284	-0.189788858856398	-0.041430202701883	-0.338147515010914	-0.315277653523019	-0.190932858609728	-0.43962244843631	-1.02695816507796	-0.751352404868823	-1.3025639252871	-0.679645639688327	-0.441774540430915	-0.917516738945739
"20"	8.5929648241206	-0.559345103838293	-0.407597354916052	-0.711092852760533	-0.190384952530226	-0.0429379301447413	-0.337831974915711	-0.315873747196847	-0.192609969308832	-0.439137525084862	-1.0223100557595	-0.745800698613215	-1.29881941290579	-0.676164263143598	-0.437150502617894	-0.915178023669301
"21"	9.04522613065327	-0.559941197512121	-0.409104482972733	-0.710777912051508	-0.190981046204054	-0.0444387772109023	-0.337523315197206	-0.316469840870675	-0.194281590644367	-0.438658091096983	-1.01766194644104	-0.740231791715561	-1.29509210116653	-0.672682886598868	-0.432508794884114	-0.912856978313622
"22"	9.49748743718593	-0.560537291185949	-0.410604878946134	-0.710469703425763	-0.191577139877882	-0.0459326156762476	-0.337221664079517	-0.317065934544503	-0.195947576380055	-0.438184292708951	-1.01301383712258	-0.734645854866878	-1.29138181937829	-0.669201510054139	-0.427849672080952	-0.910553348027325
"23"	9.94974874371859	-0.561133384859777	-0.412098420291035	-0.710168349428519	-0.19217323355171	-0.0474193151414531	-0.336927151961967	-0.317662028218331	-0.197607775846831	-0.437716280589831	-1.00836572780413	-0.729043059601602	-1.28768839600665	-0.665720133509409	-0.423173387897922	-0.908266879120896
"24"	10.4020100502513	-0.561729478533605	-0.413584982432986	-0.709873974634224	-0.192769327225538	-0.0488987430282471	-0.336639911422829	-0.318258121892159	-0.199262033815905	-0.437254209968413	-1.00371761848567	-0.723423578179782	-1.28401165879155	-0.662238756964679	-0.418480194710814	-0.905997319218544
"25"	10.8542713567839	-0.562325572207433	-0.415064438764999	-0.709586705649866	-0.193365420899366	-0.0503707645783698	-0.336360077220362	-0.318854215565987	-0.200910190370273	-0.4367982407617	-0.999069509167208	-0.717787583472057	-1.28035143486236	-0.65875738041995	-0.413770343438237	-0.903744417401663
"26"	11.3065326633166	-0.56292166588126	-0.416536660646648	-0.709306671115873	-0.193961514573194	-0.0518352428554237	-0.336087786290964	-0.319450309239815	-0.202552080774939	-0.43634853770469	-0.994421399848749	-0.712135248847492	-1.27670755085001	-0.65527600387522	-0.409044083406434	-0.901507924344006
"27"	11.7587939698492	-0.563517759555088	-0.418001517405738	-0.709034001704439	-0.194557608247022	-0.0532920387498131	-0.335823177744231	-0.320046402913643	-0.204187535346119	-0.435905270481166	-0.98977329053029	-0.706466748064374	-1.27307983299621	-0.651794627330491	-0.40430166222224	-0.899287592438742
"28"	12.2110552763819	-0.564113853228916	-0.41945887634273	-0.708768830115102	-0.19515370192085	-0.0547410109869759	-0.335566392854724	-0.320642496587471	-0.205816379319772	-0.435468613855169	-0.985125181211831	-0.700782255164012	-1.26946810725965	-0.648313250785761	-0.399543325654002	-0.89708317591752
"29"	12.6633165829146	-0.564709946902744	-0.42090860273809	-0.708511291067398	-0.195749795594678	-0.0561820161391168	-0.335317575050239	-0.321238590261299	-0.207438432719821	-0.435038747802776	-0.980477071893372	-0.69508194436763	-1.26587219941911	-0.644831874241032	-0.394769317520303	-0.894894430961761
"30"	13.1155778894472	-0.565306040576572	-0.422350559862739	-0.708261521290405	-0.196345889268506	-0.0576149086406582	-0.335076869896353	-0.321834683935126	-0.209053510226486	-0.434615857643767	-0.975828962574913	-0.689365989976377	-1.26229193517345	-0.641350497696302	-0.38997987958628	-0.892721115806324
"31"	13.5678391959799	-0.5659021342504	-0.423784608991801	-0.708019659508999	-0.196941982942334	-0.0590395408076276	-0.33484442507704	-0.322430777608954	-0.210661421045199	-0.434200134172709	-0.971180853256454	-0.683634566274513	-1.2587271402384	-0.637869121151572	-0.385175251467361	-0.890562990835783
"32"	14.0201005025126	-0.566498227924228	-0.425210609421836	-0.70778584642662	-0.197538076616162	-0.060455762861209	-0.334620390371114	-0.323026871282782	-0.212261968776634	-0.433791773788931	-0.966532743937995	-0.677887847435791	-1.2551776404402	-0.634387744606843	-0.380355670540186	-0.888419818673499
"33"	14.4723618090452	-0.567094321598056	-0.42662841849175	-0.707560224704362	-0.19813417028999	-0.0618634229556838	-0.334404917624295	-0.32362296495661	-0.213854951288416	-0.433390978624805	-0.961884634619537	-0.672126007433061	-1.25164326180601	-0.630906368062113	-0.375521371860509	-0.886291364263717
"34"	14.9246231155779	-0.567690415271884	-0.428037891607589	-0.707342938936179	-0.198730263963817	-0.0632623672109973	-0.334198160716638	-0.324219058630438	-0.215440160589187	-0.432997956671689	-0.957236525301078	-0.666349219951102	-1.24812383065105	-0.627424991517384	-0.370672588087856	-0.884177394946911
"35"	15.3768844221106	-0.568286508945712	-0.42943888227141	-0.707134135620014	-0.199326357637645	-0.0646524397501833	-0.334000275525108	-0.324815152304266	-0.217017382705724	-0.432612921902809	-0.952588415982619	-0.660557658302705	-1.24461917366253	-0.623943614972654	-0.365809549416702	-0.882077680528606
"36"	15.8291457286432	-0.56888260261954	-0.430831242114438	-0.706933963124642	-0.199922451311473	-0.0660334827418833	-0.333811419881063	-0.325411245978094	-0.2185863975639	-0.432236094392289	-0.94794030666416	-0.654751495347978	-1.24112911798034	-0.620462238427924	-0.360932483513946	-0.879991993341903
"37"	16.2814070351759	-0.569478696293368	-0.432214820934711	-0.706742571652025	-0.200518544985301	-0.0674053364481991	-0.333631753522404	-0.326007339651922	-0.220146978874365	-0.431867700429479	-0.943292197345701	-0.648930903416893	-1.23765349127451	-0.616980861883195	-0.356041615462433	-0.877920108303957
"38"	16.7336683417085	-0.570074789967196	-0.433589466739431	-0.706560113194961	-0.201114638659129	-0.0687678392781127	-0.333461438040146	-0.32660343332575	-0.221698894023883	-0.431507972627617	-0.938644088027242	-0.643096054235027	-1.23419212181946	-0.613499485338465	-0.351137167710304	-0.875861802966626
"39"	17.1859296482412	-0.570670883641024	-0.434955025792201	-0.706386741489847	-0.201710732332957	-0.07012082784671	-0.333300636819205	-0.327199526999578	-0.223241903973352	-0.431157150025804	-0.933995978708783	-0.637247118852502	-1.23074483856506	-0.610018108793736	-0.346219360025921	-0.873816857561551
"40"	17.6381909547739	-0.571266977314852	-0.436311342665387	-0.706222611964316	-0.202306826006785	-0.0714641370404395	-0.333149514973131	-0.327795620673406	-0.22477576316364	-0.430815478183172	-0.929347869390324	-0.631384267576081	-1.22731147120457	-0.606536732249006	-0.341288409458137	-0.871785055039876
"41"	18.0904522613065	-0.57186307098868	-0.437658260297776	-0.706067881679584	-0.202902919680613	-0.0727976000886314	-0.333008239272595	-0.328391714347234	-0.22630021943044	-0.430483209264028	-0.924699760071865	-0.625507669904382	-1.22389185023935	-0.603055355704276	-0.336344530301681	-0.869766181106872
"42"	18.5427135678392	-0.572459164662508	-0.438995620057749	-0.705922709267267	-0.203499013354441	-0.0741210486414995	-0.332876978067383	-0.328987808021062	-0.227815013929455	-0.430160602112669	-0.920051650753406	-0.619617494466187	-1.22048580704063	-0.599573979159547	-0.331387934067418	-0.867760024251676
"43"	18.9949748743719	-0.573055258336336	-0.440323261812154	-0.705787254860517	-0.204095107028269	-0.0754343128548371	-0.332755901201701	-0.32958390169489	-0.229319881073317	-0.429847922316462	-0.915403541434947	-0.613713908961779	-1.21709317390812	-0.596092602614817	-0.326418829457245	-0.865766375772389
"44"	19.4472361809045	-0.573651352010163	-0.441641024001073	-0.705661680019254	-0.204691200702097	-0.0767372214816097	-0.332645179922584	-0.330179995368718	-0.230814548481748	-0.429545442255688	-0.910755432116488	-0.607797080107284	-1.21371378412569	-0.592611226070088	-0.321437422343428	-0.863785029796748
"45"	19.8994974874372	-0.574247445683991	-0.44294874371865	-0.705546147649333	-0.205287294375925	-0.0780296019706359	-0.332544986781214	-0.330776089042546	-0.232298736946569	-0.429253441138522	-0.906107322798029	-0.601867173581942	-1.21034747201412	-0.589129849525358	-0.316443915752109	-0.861815783298607
"46"	20.3517587939699	-0.574843539357819	-0.444246256800167	-0.705440821915471	-0.205883388049753	-0.0793112805725324	-0.332455495526973	-0.331372182716374	-0.23377216041327	-0.428972205019477	-0.90145921347957	-0.595924353978274	-1.20699407298087	-0.585648472980628	-0.311438509850818	-0.859858436110439
"47"	20.8040201005025	-0.575439633031647	-0.445533397915521	-0.705345868147774	-0.206479481723581	-0.0805820824530854	-0.332376880994076	-0.331968276390202	-0.235234525980941	-0.428702026799462	-0.896811104161112	-0.589968784755065	-1.20365342356716	-0.582167096435899	-0.306421401939729	-0.857912790932069
"48"	21.2562814070352	-0.576035726705475	-0.446810000669236	-0.705261452741715	-0.207075575397409	-0.0818418318141889	-0.332309318980629	-0.33256437006403	-0.236685533922472	-0.428443206205587	-0.892162994842653	-0.584000628193115	-1.20032536149219	-0.578685719891169	-0.301392786446486	-0.855978653335853
"49"	21.7085427135678	-0.576631820379303	-0.448075897707169	-0.705187743051437	-0.207671669071237	-0.0830903520224738	-0.33225298612	-0.333160463737857	-0.238124877727028	-0.428196049748687	-0.887514885524194	-0.578020045353697	-1.19700972569469	-0.57520434334644	-0.296352854924376	-0.854055831768503
"50"	22.1608040201005	-0.577227914053131	-0.44933092083	-0.705124907276263	-0.208267762745065	-0.0843274657457243	-0.332208059744405	-0.333756557411685	-0.239552244166868	-0.427960870656502	-0.882866776205735	-0.572027196039639	-1.19370635637183	-0.57172296680171	-0.291301796053668	-0.852144137549752
"51"	22.6130653266332	-0.577824007726959	-0.450574901113611	-0.705073114340308	-0.208863856418893	-0.0855529950971557	-0.33217471774063	-0.334352651085513	-0.240967313390686	-0.427737988780341	-0.878218666887276	-0.566022238758984	-1.19041509501557	-0.568241590256981	-0.28623979564591	-0.850243384868052
"52"	23.0653266331658	-0.578420101400787	-0.451807669036439	-0.705032533765135	-0.209459950092721	-0.0867667617875983	-0.332153138397843	-0.334948744759341	-0.242369759045682	-0.427527730473001	-0.873570557568817	-0.56000533069114	-1.18713578444649	-0.564760213712251	-0.281167036651013	-0.848353390773489
"53"	23.5175879396985	-0.579016195074615	-0.453029054613846	-0.705003335535384	-0.210056043766549	-0.0879685872856005	-0.332143500247497	-0.335544838433169	-0.243759248430672	-0.427330428435667	-0.868922448250358	-0.553976627655466	-1.18386826884525	-0.561278837167522	-0.276083699166944	-0.846473975168099
"54"	23.9698492462312	-0.579612288748443	-0.454238887539534	-0.704985689957352	-0.210652137440377	-0.0891582929854324	-0.332145981895321	-0.336140932106997	-0.245135442682531	-0.427146421531464	-0.864274338931899	-0.547936284082207	-1.18061239378159	-0.557797460622792	-0.270989960451841	-0.844604960793743
"55"	24.4221105527638	-0.580208382422271	-0.455436997334014	-0.704979767510528	-0.211248231114204	-0.0903357003829334	-0.332160761845475	-0.336737025780825	-0.246497996998316	-0.426976054563334	-0.85962622961344	-0.541884452985721	-1.17736800624116	-0.554316084078062	-0.265885994938404	-0.842746173217721
"56"	24.8743718592965	-0.580804476096099	-0.456623213500095	-0.704985738692103	-0.211844324788032	-0.0915006312591126	-0.332188018316952	-0.337333119454653	-0.247846560895404	-0.426819678013902	-0.854978120294981	-0.535821285939913	-1.17413495465005	-0.550834707533333	-0.260771974250389	-0.840897440816277
"57"	25.3266331658291	-0.581400569769927	-0.457797365685336	-0.705003773854518	-0.21244041846186	-0.0926529078713644	-0.332227929052356	-0.337929213128481	-0.249180778511926	-0.426677647745036	-0.850330010976522	-0.529746933055817	-1.17091308889723	-0.547353330988603	-0.255648067221058	-0.839058594756149
"58"	25.7788944723618	-0.581996663443755	-0.458959283851372	-0.705034043036137	-0.213036512135688	-0.0937923531521246	-0.332280671119252	-0.338525306802309	-0.250500288949748	-0.42655032465487	-0.845681901658063	-0.523661542961236	-1.16770226035489	-0.543871954443874	-0.250514439913439	-0.837229468974308
"59"	26.2311557788945	-0.582592757117583	-0.460108798449982	-0.705076715785184	-0.213632605809516	-0.094918790914744	-0.332346420704288	-0.339121400476137	-0.251804726662129	-0.426438074290145	-0.841033792339604	-0.517565262782385	-1.16450232189682	-0.540390577899144	-0.245371255642254	-0.835409900156034
"60"	26.6834170854271	-0.583188850791411	-0.461245740605731	-0.70513196097709	-0.214228699483344	-0.0960320460663092	-0.332425352900379	-0.339717494149965	-0.253093721888052	-0.426341266411878	-0.836385683021145	-0.511458238127455	-1.16131312791484	-0.536909201354415	-0.240218674997379	-0.83359972771145
"61"	27.1356783919598	-0.583784944465239	-0.462369942305001	-0.705199946625476	-0.214824793157172	-0.0971319448270942	-0.33251764148725	-0.340313587823793	-0.254366901135071	-0.426260274512514	-0.831737573702686	-0.505340613072029	-1.15813453433334	-0.533427824809685	-0.235056855868712	-0.831798793750657
"62"	27.5879396984925	-0.584381038139067	-0.463481236591141	-0.705280839686993	-0.215420886831	-0.0982183149562737	-0.332623458705726	-0.340909681497621	-0.255623887712264	-0.426195475282977	-0.827089464384228	-0.499212530146281	-1.15496639862217	-0.529946448264955	-0.229885953472331	-0.83000694305758
"63"	28.0402010050251	-0.584977131812895	-0.464579457765474	-0.705374805860315	-0.216016980504828	-0.0992909859834804	-0.332742975026176	-0.341505775171449	-0.256864302314633	-0.426147248028264	-0.822441355065769	-0.493074130323879	-1.15180857980766	-0.526465071720226	-0.224706120377811	-0.828224023062641
"64"	28.4924623115578	-0.585573225486723	-0.465664441593826	-0.705482009379619	-0.216613074178656	-0.100349789445734	-0.332876358911578	-0.342101868845277	-0.258087763659972	-0.426115974030581	-0.81779324574731	-0.486925553012539	-1.14866093848208	-0.522983695175496	-0.219517506536608	-0.826449883814385
"65"	28.9447236180905	-0.58616931916055	-0.466736025518193	-0.705602612802908	-0.217209167852484	-0.101394559129218	-0.333023776575749	-0.342697962519105	-0.259293889178846	-0.426102035859364	-0.813145136428851	-0.48076693604615	-1.14552333681155	-0.519502318630767	-0.214320259311395	-0.824684377950139
"66"	29.3969849246231	-0.586765412834378	-0.467794048873157	-0.7057367767956	-0.217805261526312	-0.102425131315338	-0.333185391737285	-0.343294056192933	-0.26048229575789	-0.426105816627975	-0.808497027110392	-0.474598415678403	-1.14239563854238	-0.516020942086037	-0.20911452350625	-0.822927360665825
"67"	29.8492462311558	-0.587361506508206	-0.468838353106565	-0.705884659909847	-0.21840135520014	-0.103441345030416	-0.333361365369863	-0.34389014986676	-0.26165260053619	-0.426127699197331	-0.803848917791933	-0.46842012657786	-1.13927770900601	-0.512539565541307	-0.203900441397607	-0.821178689685008
"68"	30.3015075376884	-0.587957600182034	-0.469868782003987	-0.706046418360082	-0.218997448873968	-0.104443042298366	-0.333551855449569	-0.344486243540588	-0.262804421753922	-0.426168065327255	-0.799200808473474	-0.462232201824407	-1.13616941512254	-0.509058188996578	-0.198678152765881	-0.819438225227275
"69"	30.7537688442211	-0.588553693855862	-0.470885181916386	-0.706222205795338	-0.219593542547796	-0.105430068395608	-0.333757016699983	-0.345082337214416	-0.263937379651897	-0.426227294776936	-0.794552699155015	-0.456034772907011	-1.13307062540302	-0.505576812451848	-0.193447794927672	-0.817705829976024
"70"	31.2060301507538	-0.58914978752969	-0.471887401990435	-0.706412173068945	-0.220189636221624	-0.106402272107458	-0.33397700033579	-0.345678430888244	-0.26505109741999	-0.426305764356499	-0.789904589836556	-0.449827969722735	-1.12998120995038	-0.502095435907119	-0.188209502768494	-0.815981369045744
"71"	31.6582914572864	-0.589745881203518	-0.472875294400821	-0.706616468006215	-0.220785729895452	-0.107359505985167	-0.334211953805736	-0.346274524562072	-0.266145202191777	-0.426403846932368	-0.785256480518097	-0.443611920576939	-1.12690104045926	-0.498614059362389	-0.182963408775917	-0.814264709948861
"72"	32.1105527638191	-0.590341974877346	-0.473848714583884	-0.706835235170808	-0.22138182356928	-0.108301626602765	-0.334462020535794	-0.3468706182359	-0.267219326081988	-0.426521910389813	-0.780608371199638	-0.437386752184619	-1.12382999021466	-0.495132682817659	-0.177709643073093	-0.812555722562226
"73"	32.5628140703518	-0.590938068551174	-0.474807521471874	-0.707068615630474	-0.221977917243108	-0.109228494812795	-0.33472733967342	-0.347466711909728	-0.268273107262656	-0.4266603165568	-0.775960261881179	-0.431152589672816	-1.12076793408954	-0.49165130627293	-0.172448333452565	-0.810854279093294
"74"	33.0150753768844	-0.591534162225002	-0.475751577727081	-0.707316746722923	-0.222574010916935	-0.110139976000029	-0.335008045833842	-0.348062805583556	-0.269306191073096	-0.426819420094016	-0.77131215256272	-0.424909556584046	-1.11771474854139	-0.4881699297282	-0.167179605410324	-0.809160254046077
"75"	33.4673366834171	-0.59213025589883	-0.476680749975061	-0.707579761822599	-0.223170104590763	-0.111035940332199	-0.335304268849328	-0.348658899257384	-0.270318231158081	-0.426999567356688	-0.766664043244261	-0.418657774880693	-1.11467031160783	-0.484688553183471	-0.161903582180029	-0.807473524186912
"76"	33.9195979899498	-0.592726349572658	-0.477594909036155	-0.707857790109161	-0.223766198264591	-0.11191626300676	-0.335616133522422	-0.349254992931212	-0.271308890627858	-0.427201095234566	-0.762015933925803	-0.412397364950322	-1.11163450290128	-0.481207176638741	-0.156620384767369	-0.805793968510113
"77"	34.3718592964824	-0.593322443246486	-0.478493930154476	-0.708150956338496	-0.224362291938419	-0.112780824492706	-0.335943759384133	-0.34985108660504	-0.272277843232933	-0.427424329977147	-0.757367824607344	-0.406128445611842	-1.10860720360284	-0.477725800094012	-0.151330131984482	-0.804121468203541
"78"	34.8241206030151	-0.593918536920314	-0.479377693223504	-0.708459380617124	-0.224958385612247	-0.113629510766409	-0.336287260458085	-0.350447180278868	-0.273224774545849	-0.427669586011887	-0.752719715288885	-0.399851134122491	-1.10558829645528	-0.474244423549282	-0.14603294048441	-0.802455906614154
"79"	35.2763819095477	-0.594514630594142	-0.480246083007433	-0.70878317818085	-0.225554479286075	-0.114462213540501	-0.33664674503165	-0.351043273952696	-0.274149383141621	-0.427937164763771	-0.748071605970426	-0.393565546185577	-1.10257766575527	-0.470763047004552	-0.140728924795532	-0.800797169213573
"80"	35.7286432160804	-0.59511072426797	-0.481098989357399	-0.70912245917854	-0.226150572959903	-0.115278830484762	-0.337022315435044	-0.351639367626524	-0.275051381767907	-0.42822735348514	-0.743423496651967	-0.387271795958949	-1.09957519734498	-0.467281670459823	-0.135418197355935	-0.79914514356371
"81"	36.1809045226131	-0.595706817941798	-0.481936307421697	-0.709477328461898	-0.226746666633731	-0.116079265438048	-0.337414067829414	-0.352235461300352	-0.275930498495582	-0.428540424105122	-0.738775387333508	-0.380969996064126	-1.09658077860289	-0.463800293915093	-0.130100868547697	-0.797499719282489
"82"	36.6331658291457	-0.596302911615626	-0.482757937849131	-0.70984788538212	-0.227342760307559	-0.116863428610258	-0.33782209200486	-0.35283155497418	-0.276786477840031	-0.428876632108329	-0.734127278015049	-0.374660257596072	-1.09359429843403	-0.460318917370364	-0.124777046731026	-0.795860788009701
"83"	37.0854271356784	-0.596899005289453	-0.483563786984608	-0.710234223594299	-0.227938853981387	-0.117631236773409	-0.338246471189365	-0.353427648648008	-0.277619081843302	-0.429236215452714	-0.72947916869659	-0.368342690133547	-1.09061564725963	-0.456837540825634	-0.119446838278244	-0.794228243373024
"84"	37.5376884422111	-0.597495098963281	-0.484353767056131	-0.710636430870432	-0.228534947655215	-0.118382613440888	-0.338687281869542	-0.354023742321836	-0.278428091107152	-0.429619393536519	-0.724831059378131	-0.362017401750018	-1.08764471700624	-0.453356164280905	-0.114110347607572	-0.792601980954237
"85"	37.9899497487437	-0.598091192637109	-0.485127796352364	-0.711054588921854	-0.229131041329043	-0.119117489034012	-0.339144593624074	-0.354619835995664	-0.279213305767146	-0.430026366224181	-0.720182950059672	-0.355684499025077	-1.08468140109427	-0.449874787736175	-0.108767677216691	-0.790981898255659
"86"	38.4422110552764	-0.598687286310937	-0.485885799389938	-0.711488773231937	-0.229727135002871	-0.119835801035074	-0.339618468970668	-0.355215929669492	-0.279974546398182	-0.430457312940801	-0.715534840741213	-0.349344087056327	-1.0817255944261	-0.446393411191445	-0.103418927716062	-0.789367894666829
"87"	38.894472361809	-0.599283379984765	-0.486627707069745	-0.711939052899786	-0.230323228676699	-0.120537494126094	-0.340108963227304	-0.35581202334332	-0.28071165484223	-0.430912391844409	-0.710886731422754	-0.342996269471718	-1.07877719337379	-0.442912034646716	-0.0980641978619675	-0.787759871431464
"88"	39.3467336683417	-0.599879473658593	-0.487353456821475	-0.712405490495711	-0.230919322350527	-0.121222520312576	-0.340616124388478	-0.356408117017147	-0.281424494949642	-0.431391739084653	-0.706238622104295	-0.336641148442279	-1.07583609576631	-0.439430658101986	-0.0927035845892669	-0.786157731614706
"89"	39.7989949748744	-0.600475567332421	-0.488062992735705	-0.712888141929137	-0.231515416024355	-0.121890839031626	-0.341139993017083	-0.357004210690975	-0.282112953226108	-0.431895468155843	-0.701590512785836	-0.330278824695227	-1.07290220087645	-0.435949281557257	-0.087337183043839	-0.784561380070674
"90"	40.251256281407	-0.601071661006249	-0.488756265682898	-0.713387056329601	-0.232111509698183	-0.12254241724388	-0.341680602152485	-0.357600304364803	-0.282776939378195	-0.432423669351412	-0.696942403467377	-0.32390939752741	-1.06997540940734	-0.432467905012527	-0.0819650866146966	-0.782970723410358
"91"	40.7035175879397	-0.601667754680077	-0.489433233418734	-0.71390227594142	-0.232707603372011	-0.12317722950874	-0.342237977235281	-0.358196398038631	-0.283416386751436	-0.432976409325827	-0.692294294148919	-0.317532964819073	-1.06705562347876	-0.428986528467797	-0.0765873869657555	-0.781385669969839
"92"	41.1557788944724	-0.602263848353905	-0.490093860675255	-0.714433836032555	-0.233303697045838	-0.123795258042537	-0.34281213604914	-0.358792491712459	-0.284031252656044	-0.433553730768875	-0.68764618483046	-0.311149623047893	-1.06414274661303	-0.425505151923068	-0.0712041740672487	-0.779806129778887
"93"	41.608040201005	-0.602859942027733	-0.490738119237351	-0.714981764818115	-0.233899790719666	-0.124396492759306	-0.343403088680027	-0.359388585386287	-0.284621518576551	-0.434155652196023	-0.682998075512001	-0.304759467303278	-1.06123668372072	-0.422023775378338	-0.0658155362267673	-0.778232014529909
