"Latitude"	"Marginal"	"Upper"	"Lower"	"Marine"	"Marine_upper"	"Marine_lower"	"Stream"	"Stream_upper"	"Stream_lower"	"Lake"	"Lake_upper"	"Lake_lower"
"23"	9.94974874371859	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"24"	10.4020100502513	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"25"	10.8542713567839	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"26"	11.3065326633166	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"27"	11.7587939698492	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"28"	12.2110552763819	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"29"	12.6633165829146	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"30"	13.1155778894472	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"31"	13.5678391959799	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"32"	14.0201005025126	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"33"	14.4723618090452	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"34"	14.9246231155779	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"35"	15.3768844221106	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"36"	15.8291457286432	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"37"	16.2814070351759	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"38"	16.7336683417085	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"39"	17.1859296482412	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"40"	17.6381909547739	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"41"	18.0904522613065	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"42"	18.5427135678392	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"43"	18.9949748743719	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"44"	19.4472361809045	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"45"	19.8994974874372	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"46"	20.3517587939699	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"47"	20.8040201005025	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"48"	21.2562814070352	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"49"	21.7085427135678	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"50"	22.1608040201005	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"51"	22.6130653266332	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"52"	23.0653266331658	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"53"	23.5175879396985	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"54"	23.9698492462312	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"55"	24.4221105527638	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"56"	24.8743718592965	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"57"	25.3266331658291	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"58"	25.7788944723618	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"59"	26.2311557788945	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"60"	26.6834170854271	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"61"	27.1356783919598	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"62"	27.5879396984925	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"63"	28.0402010050251	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"64"	28.4924623115578	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"65"	28.9447236180905	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"66"	29.3969849246231	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"67"	29.8492462311558	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"68"	30.3015075376884	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"69"	30.7537688442211	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"70"	31.2060301507538	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"71"	31.6582914572864	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"72"	32.1105527638191	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"73"	32.5628140703518	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"74"	33.0150753768844	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"75"	33.4673366834171	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"76"	33.9195979899498	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"77"	34.3718592964824	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"78"	34.8241206030151	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"79"	35.2763819095477	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"80"	35.7286432160804	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"81"	36.1809045226131	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"82"	36.6331658291457	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"83"	37.0854271356784	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"84"	37.5376884422111	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"85"	37.9899497487437	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"86"	38.4422110552764	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"87"	38.894472361809	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"88"	39.3467336683417	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"89"	39.7989949748744	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"90"	40.251256281407	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"91"	40.7035175879397	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"92"	41.1557788944724	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"93"	41.608040201005	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"94"	42.0603015075377	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"95"	42.5125628140703	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"96"	42.964824120603	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"97"	43.4170854271357	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"98"	43.8693467336683	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"99"	44.321608040201	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"100"	44.7738693467337	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"101"	45.2261306532663	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"102"	45.678391959799	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"103"	46.1306532663317	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"104"	46.5829145728643	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"105"	47.035175879397	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"106"	47.4874371859297	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"107"	47.9396984924623	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"108"	48.391959798995	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"109"	48.8442211055276	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"110"	49.2964824120603	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"111"	49.748743718593	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"112"	50.2010050251256	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"113"	50.6532663316583	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"114"	51.105527638191	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
"115"	51.5577889447236	-0.454409124688402	-0.371746573792659	-0.537071675584145	-0.225641630428582	-0.114260696479281	-0.337022564377883	-0.745047155241793	-0.66069187486281	-0.829402435620777	-0.381853832967963	-0.305839641994613	-0.457868023941313
