"Latitude"	"Marginal"	"Upper"	"Lower"	"Stream"	"Stream_upper"	"Stream_lower"	"Lake"	"Lake_upper"	"Lake_lower"
"1"	0	0.349169800866863	0.83027962131406	-0.131940019580334	1.20325221354524	1.8474264592238	0.559077967866675	0.898958186934566	1.25435379328774	0.543562580581396
"2"	0.452261306532663	0.352927879968398	0.829597908988247	-0.12374214905145	1.19099267931144	1.82903112143788	0.552954237185	0.893331970443285	1.24521066981896	0.541453271067615
"3"	0.904522613065327	0.356685959069934	0.828923863623113	-0.115551945483246	1.17873314507764	1.81063724013902	0.546829050016264	0.887705753952005	1.23608408555797	0.539327422346039
"4"	1.35678391959799	0.360444038171469	0.828257703131907	-0.107369626788969	1.16647361084384	1.79224485816042	0.540702363527257	0.882079537460725	1.22697454407849	0.537184530842961
"5"	1.80904522613065	0.364202117273005	0.827599653354717	-0.0991954188087073	1.15421407661004	1.77385402002039	0.53457413319969	0.876453320969445	1.21788256700183	0.535024074937056
"6"	2.26130653266332	0.36796019637454	0.826949948401131	-0.0910295556520505	1.14195454237624	1.7554647720054	0.528444312747079	0.870827104478164	1.20880869465978	0.532845514296553
"7"	2.71356783919598	0.371718275476076	0.826308831009521	-0.082872280057369	1.12969500814244	1.73707716225819	0.522312854026694	0.865200887986884	1.19975348677548	0.530648289198288
"8"	3.16582914572864	0.375476354577611	0.825676552923776	-0.0747238437685531	1.11743547390864	1.71869124087106	0.51617970694623	0.859574671495604	1.19071752316205	0.528431819829162
"9"	3.61809045226131	0.379234433679147	0.825053375288396	-0.0665845079301019	1.10517593967484	1.70030705998485	0.510044819364835	0.853948455004323	1.18170140443793	0.526195505570713
"10"	4.07035175879397	0.382992512780682	0.824439569062861	-0.058454543501496	1.09291640544104	1.681924673894	0.503908136988091	0.848322238513043	1.17270575275836	0.523938724267721
"11"	4.52261306532663	0.386750591882218	0.823835415456265	-0.0503342316918293	1.08065687120725	1.66354413915797	0.49776960325652	0.842696022021763	1.16373121256156	0.52166083148196
"12"	4.9748743718593	0.390508670983753	0.823241206383226	-0.0422238644157196	1.06839733697345	1.64516551471975	0.491629159227144	0.837069805530482	1.15477845132845	0.519361159732518
"13"	5.42713567839196	0.394266750085289	0.822657244942144	-0.0341237447715665	1.05613780273965	1.62678886203169	0.485486743447602	0.831443589039202	1.14584816035408	0.517039017724322
"14"	5.87939698492462	0.398024829186824	0.822083845916916	-0.026034187543267	1.04387826850585	1.60841424518943	0.479342291822263	0.825817372547922	1.13694105552895	0.514693689566897
"15"	6.33165829145729	0.40178290828836	0.82152133630327	-0.0179555197265497	1.03161873427205	1.59004173107435	0.47319573746975	0.820191156056641	1.12805787812762	0.512324433985664
"16"	6.78391959798995	0.405540987389895	0.820970055860926	-0.00988808108113504	1.01935920003825	1.57167138950526	0.467047010571236	0.814564939565361	1.11919939560218	0.509930483528544
"17"	7.23618090452261	0.409299066491431	0.820430357692835	-0.00183222470997335	1.00709966580445	1.55330329340009	0.460896038208803	0.808938723074081	1.11036640237715	0.507511043771012
"18"	7.68844221105528	0.413057145592967	0.819902608852795	0.00621168233313757	0.99484013157065	1.5349375189482	0.454742744193099	0.8033125065828	1.10155972064236	0.505065292523244
"19"	8.14070351758794	0.416815224694502	0.819387190982793	0.0142432584062112	0.98258059733685	1.51657414579421	0.44858704887949	0.79768629009152	1.09278020113952	0.502592379043516
"20"	8.5929648241206	0.420573303796038	0.818884500981457	0.0222621066106184	0.970321063103051	1.49821325723432	0.442428868971783	0.79206007360024	1.0840287239379	0.500091423262578
"21"	9.04522613065327	0.424331382897573	0.818394951705054	0.0302678140900925	0.958061528869252	1.47985494042595	0.436268117312552	0.786433857108959	1.07530619919357	0.497561515024344
"22"	9.49748743718593	0.428089461999109	0.817918972702492	0.0382599512957252	0.945801994635452	1.46149928661191	0.430104702658998	0.780807640617679	1.06661356788647	0.495001713348887
"23"	9.94974874371859	0.431847541100644	0.817457010985832	0.0462380712154561	0.933542460401653	1.44314639136013	0.423938529443177	0.775181424126399	1.05795180252832	0.492411045724481
"24"	10.4020100502513	0.43560562020218	0.817009531837833	0.0542017085665263	0.921282926167853	1.42479635482038	0.417769497515322	0.769555207635118	1.04932190783409	0.489788507436147
"25"	10.8542713567839	0.439363699303715	0.816577019658079	0.0621503789493515	0.909023391934054	1.40644928199924	0.411597501868872	0.763928991143838	1.04072492134865	0.487133060939028
"26"	11.3065326633166	0.443121778405251	0.816159978849248	0.0700835779612539	0.896763857700254	1.38810528305483	0.405422432345681	0.758302774652558	1.03216191401938	0.484443635285732
"27"	11.7587939698492	0.446879857506786	0.815758934745076	0.0780007802684962	0.884504323466455	1.36976447361316	0.39924417331975	0.752676558161277	1.02363399070484	0.481719125617717
"28"	12.2110552763819	0.450637936608322	0.815374434581577	0.0859014386350668	0.872244789232656	1.35142697510767	0.393062603357642	0.747050341669997	1.01514229060828	0.478958392731718
"29"	12.6633165829146	0.454396015709857	0.815007048513017	0.093784982906698	0.859985254998856	1.33309291514412	0.386877594853596	0.741424125178717	1.00668798762424	0.476160262733191
"30"	13.1155778894472	0.458154094811393	0.814657370674145	0.101650818948641	0.847725720765057	1.31476242789299	0.380689013637122	0.735797908687436	0.998272290585138	0.473323526789735
"31"	13.5678391959799	0.461912173912928	0.814326020290069	0.109498327535788	0.835466186531258	1.29643565451184	0.374496718550677	0.730171692196156	0.98989644339386	0.470446940998452
"32"	14.0201005025126	0.465670253014464	0.814013642835102	0.117326863193826	0.823206652297458	1.27811274360017	0.368300560994749	0.724545475704876	0.98156172502757	0.467529226382182
