"Latitude"	"Marginal"	"Upper"	"Lower"	"Marine"	"Marine_upper"	"Marine_lower"	"Lakeweb"	"Lakeweb_upper"	"Lakeweb_lower"
"1"	0	0.691051194572001	0.778088596646272	0.604013792497729	0.815840559991436	0.918115372756933	0.71356574722594	0.631020139756645	0.746800255971503	0.515240023541787
"2"	0.452261306532663	0.690544468311032	0.777122049526759	0.603966887095305	0.815333833730468	0.917227809744035	0.7134398577169	0.632021194156633	0.748159735241097	0.515882653072169
"3"	0.904522613065327	0.690037742050063	0.776158170121678	0.603917313978448	0.814827107469499	0.916343163944496	0.713311050994502	0.63302224855662	0.74952617410157	0.516518323011671
"4"	1.35678391959799	0.689531015789095	0.775197001139499	0.603865030438691	0.81432038120853	0.91546146805933	0.713179294357731	0.634023302956608	0.750899507280637	0.517147098632579
"5"	1.80904522613065	0.689024289528126	0.774238585943798	0.603809993112453	0.813813654947561	0.914582755019123	0.713044554876	0.635024357356596	0.752279669111138	0.517769045602054
"6"	2.26130653266332	0.688517563267157	0.773282968556849	0.603752157977466	0.813306928686593	0.913707057978584	0.712906799394601	0.636025411756583	0.753666593575583	0.518384229937583
"7"	2.71356783919598	0.688010837006188	0.77233019366276	0.603691480349616	0.812800202425624	0.912834410310777	0.712765994540471	0.637026466156571	0.755060214349793	0.518992717963349
"8"	3.16582914572864	0.68750411074522	0.771380306610172	0.603627914880267	0.812293476164655	0.911964845601001	0.71262210672831	0.638027520556558	0.756460464845571	0.519594576267546
"9"	3.61809045226131	0.686997384484251	0.770433353414434	0.603561415554068	0.811786749903686	0.911098397640334	0.712475102167039	0.639028574956546	0.757867278252406	0.520189871660686
"10"	4.07035175879397	0.686490658223282	0.769489380759272	0.603491935687292	0.811280023642718	0.910235100418821	0.712324946866615	0.640029629356533	0.759280587578143	0.520778671134924
"11"	4.52261306532663	0.685983931962313	0.768548435997879	0.603419427926748	0.810773297381749	0.909374988118298	0.7121716066452	0.641030683756521	0.760700325688618	0.521361041824423
"12"	4.9748743718593	0.685477205701345	0.767610567153416	0.603343844249273	0.81026657112078	0.908518095104852	0.712015047136709	0.642031738156508	0.762126425346218	0.521937050966798
"13"	5.42713567839196	0.684970479440376	0.766675822918875	0.603265135961877	0.809759844859811	0.907664455920906	0.711855233798717	0.643032792556496	0.763558819247355	0.522506765865636
"14"	5.87939698492462	0.684463753179407	0.765744252656264	0.60318325370255	0.809253118598843	0.906814105276925	0.711692131920761	0.644033846956483	0.764997440058833	0.523070253854133
"15"	6.33165829145729	0.683957026918438	0.764815906395094	0.603098147441783	0.808746392337874	0.905967078042731	0.711525706633017	0.645034901356471	0.766442220453096	0.523627582259847
"16"	6.78391959798995	0.683450300657469	0.7638908348301	0.603009766484839	0.808239666076905	0.905123409238435	0.711355922915375	0.646035955756458	0.767893093142341	0.524178818370576
"17"	7.23618090452261	0.682943574396501	0.762969089318188	0.602918059474814	0.807732939815936	0.904283134024965	0.711182745606908	0.647037010156446	0.769349990911507	0.524724029401385
"18"	7.68844221105528	0.682436848135532	0.76205072187453	0.602822974396533	0.807226213554968	0.903446287694193	0.711006139415743	0.648038064556434	0.770812846650101	0.525263282462767
"19"	8.14070351758794	0.681930121874563	0.761135785167804	0.602724458581322	0.806719487293999	0.90261290565866	0.710826068929338	0.649039118956421	0.772281593382897	0.525796644529945
"20"	8.5929648241206	0.681423395613594	0.760224332514499	0.60262245871269	0.80621276103303	0.901783023440888	0.710642498625172	0.650040173356409	0.773756164299485	0.526324182413332
"21"	9.04522613065327	0.680916669352626	0.75931641787227	0.602516920832981	0.805706034772061	0.90095667666228	0.710455392881842	0.651041227756396	0.775236492782675	0.526845962730117
"22"	9.49748743718593	0.680409943091657	0.758412095832281	0.602407790351033	0.805199308511093	0.900133901031605	0.71026471599058	0.652042282156384	0.776722512435774	0.527362051876994
"23"	9.94974874371859	0.679903216830688	0.757511421610498	0.602295012050878	0.804692582250124	0.89931473233306	0.710070432167187	0.653043336556371	0.778214157108724	0.527872516004019
"24"	10.4020100502513	0.679396490569719	0.756614451037885	0.602178530101554	0.804185855989155	0.898499206413922	0.709872505564388	0.654044390956359	0.779711360923134	0.528377420989583
"25"	10.8542713567839	0.678889764308751	0.755721240549459	0.602058288068043	0.803679129728186	0.897687359171767	0.709670900284605	0.655045445356346	0.781214058296195	0.528876832416498
"26"	11.3065326633166	0.678383038047782	0.754831847172155	0.601934228923409	0.803172403467218	0.896879226541282	0.709465580393153	0.656046499756334	0.7827221839635	0.529370815549167
"27"	11.7587939698492	0.677876311786813	0.753946328511461	0.601806295062165	0.802665677206249	0.896074844480646	0.709256509931852	0.657047554156321	0.784235673000794	0.529859435311848
"28"	12.2110552763819	0.677369585525844	0.753064742736769	0.60167442831492	0.80215895094528	0.895274248957495	0.709043652933065	0.658048608556309	0.785754460844649	0.530342756267969
"29"	12.6633165829146	0.676862859264876	0.752187148565407	0.601538569964345	0.801652224684311	0.894477475934474	0.708826973434149	0.659049662956296	0.787278483312099	0.530820842600494
"30"	13.1155778894472	0.676356133003907	0.751313605245296	0.601398660762518	0.801145498423343	0.893684561354373	0.708606435492312	0.660050717356284	0.788807676619244	0.531293758093324
"31"	13.5678391959799	0.675849406742938	0.750444172536204	0.601254640949673	0.800638772162374	0.892895541124849	0.708382003199899	0.661051771756272	0.790341977398849	0.531761566113694
"32"	14.0201005025126	0.675342680481969	0.749578910689535	0.601106450274403	0.800132045901405	0.892110451102751	0.708153640700059	0.662052826156259	0.791881322716953	0.532224329595565
