"Latitude"	"Marginal"	"Upper"	"Lower"	"Stream"	"Stream_upper"	"Stream_lower"	"Marine"	"Marine_upper"	"Marine_lower"	"Terrestrial"	"Terr_upper"	"Terr_lower"
"1"	0	0.383317962331954	0.575113181270896	0.191522743393011	0.206482875136634	0.418256524962468	-0.00529077468920017	0.190577380078744	0.501905197815842	-0.120750437658355	-0.196424538816579	0.0428754418827541	-0.435724519515913
"2"	0.452261306532663	0.37885686648725	0.569119034125048	0.188594698849451	0.20202177929193	0.412318948927479	-0.00827539034361882	0.191932713807694	0.504242359168386	-0.120376931552998	-0.192312376558098	0.0483256959070187	-0.432950449023216
"3"	0.904522613065327	0.374395770642546	0.563130748465942	0.185660792819149	0.197560683447226	0.406387485717093	-0.0112661188226413	0.193288047536644	0.506608614685184	-0.120032519611896	-0.188200214299618	0.0537986989234835	-0.430199127522719
"4"	1.35678391959799	0.369934674797841	0.557148467738239	0.182720881857444	0.193099587602522	0.400462265365811	-0.0142630901607667	0.194643381265594	0.509003683682786	-0.119716921151598	-0.184088052041137	0.0592940693379952	-0.427470173420269
"5"	1.80904522613065	0.365473578953137	0.551172339513433	0.179774818392842	0.188638491757818	0.394543421046634	-0.0172664375309982	0.195998714994544	0.511427281230956	-0.119429851241868	-0.179975889782656	0.0648114279796425	-0.424763207544955
"6"	2.26130653266332	0.361012483108433	0.545202515611546	0.176822450605321	0.184177395913114	0.388631089142341	-0.0202762973161135	0.197354048723494	0.513879118480493	-0.119171021033504	-0.175863727524176	0.0703503983742465	-0.422077853422598
"7"	2.71356783919598	0.356551387263729	0.539239152225516	0.173863622301943	0.17971630006841	0.382725409317422	-0.0232928091806023	0.198709382452444	0.516358902987217	-0.118940138082329	-0.171751565265695	0.0759106069992614	-0.419413737530651
"8"	3.16582914572864	0.352090291419025	0.53328241004822	0.170898172789831	0.175255204223706	0.376826524590596	-0.0263161161431843	0.200064716181394	0.518866339031489	-0.1187369066687	-0.167639403007214	0.0814916835204995	-0.416770489534928
"9"	3.61809045226131	0.347629195574321	0.527332454402053	0.167925936746589	0.170794108379002	0.370934581407805	-0.0293463646498018	0.201420049910344	0.521401127932656	-0.118561028111967	-0.163527240748733	0.0870932610111402	-0.414147742508607
"10"	4.07035175879397	0.343168099729617	0.521389455370981	0.164946744088254	0.166333012534298	0.365049729715572	-0.0323837046469771	0.202775383639295	0.523962968357901	-0.118412201079312	-0.159415078490253	0.0927149761535202	-0.411545133134025
"11"	4.52261306532663	0.338707003884913	0.515453587934935	0.161960419834891	0.161871916689594	0.359172123034595	-0.0354282896554074	0.204130717368245	0.526551556624964	-0.118290121888474	-0.155302916231772	0.0983564694242342	-0.408962301887778
"12"	4.9748743718593	0.334245908040209	0.509525032106441	0.158966783973977	0.15741082084489	0.35330191853344	-0.0384802768436602	0.205486051097195	0.5291665869983	-0.11819448480391	-0.151190753973291	0.104017385263102	-0.406398893209685
"13"	5.42713567839196	0.329784812195505	0.503603973069291	0.155965651321719	0.152949725000186	0.347439277102188	-0.0415398271018172	0.206841384826145	0.53180775197824	-0.11812498232595	-0.14707859171481	0.109697372226583	-0.403854555656204
"14"	5.87939698492462	0.325323716350801	0.497690601319105	0.152956831382497	0.148488629155482	0.341584363425864	-0.0446071051149007	0.208196718555095	0.534474742582792	-0.118081305472602	-0.14296642945633	0.115396083126225	-0.401328942038884
"15"	6.33165829145729	0.320862620506097	0.491785112805541	0.149940128206653	0.144027533310778	0.335737346057455	-0.0476822794359	0.209552052284045	0.537167248621746	-0.118063144053656	-0.138854267197849	0.121113175152763	-0.398821709548461
"16"	6.78391959798995	0.316401524661393	0.48588770907593	0.146915340246856	0.139566437466074	0.329898397490348	-0.050765522558201	0.210907386012995	0.539884958962804	-0.118070186936813	-0.134742104939368	0.126848309986478	-0.396332519865215
"17"	7.23618090452261	0.311940428816689	0.479998597420036	0.143882260213342	0.135105341621369	0.32406769422994	-0.0538570109872008	0.212262719741945	0.542627561789472	-0.118102122305581	-0.130629942680887	0.132601153894429	-0.393861039256204
"18"	7.68844221105528	0.307479332971985	0.474117991015643	0.140840674928327	0.130644245776665	0.318245416864207	-0.0569569253108758	0.213618053470895	0.545394744850522	-0.118158637908731	-0.126517780422407	0.138371377815186	-0.391406938659999
"19"	8.14070351758794	0.303018237127281	0.468246109074599	0.137790365179963	0.126183149931961	0.312431750132972	-0.0600654502690494	0.214973387199845	0.548186195700841	-0.11823942130115	-0.122405618163926	0.144158657431672	-0.388969893759524
"20"	8.5929648241206	0.298557141282577	0.462383176988917	0.134731105576237	0.121722054087257	0.306626882995598	-0.0631827748210831	0.216328720928796	0.551001601933538	-0.118344160075946	-0.118293455905445	0.149962673232738	-0.386549585043628
"21"	9.04522613065327	0.294096045437873	0.456529426476496	0.13166266439925	0.117260958242553	0.300831008696807	-0.0663090922117001	0.217684054657746	0.553840651403208	-0.118472542087717	-0.114181293646964	0.155783110564047	-0.384145697857976
"22"	9.49748743718593	0.289634949593169	0.450685095725948	0.12858480346039	0.112799862397849	0.295044324830318	-0.0694446000346189	0.219039388386696	0.556703032440291	-0.1186242556669	-0.110069131388484	0.161619659668896	-0.381757922445864
"23"	9.94974874371859	0.285173853748465	0.444850429539995	0.125497277956934	0.108338766553145	0.289267033399952	-0.0725895002936613	0.220394722115646	0.559588434056477	-0.118798989825185	-0.105956969130003	0.167472015719526	-0.379385953979533
