"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	-0.510383688826562	0.129938150275259	-3.92789713987288	0.000127450657618377
"log(Species)"	0.670408137048215	0.0364409820315562	18.397093043971	3.17839630425713e-41
"log(Species):Lakeweb"	0.0583907729305502	0.0249962880554531	2.33597775801803	0.0207407487361986
