"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	-0.49662526626432	0.144074067137669	-3.44701358218599	0.000681151870564545
"log(Species)"	0.687918987400778	0.0532535353061113	12.9178088073682	1.15742358926209e-28
"log(Species):Latitude"	-0.00112466917883802	0.000897655580339412	-1.25289610343955	0.211598170153074
"log(Species):Lakeweb"	-0.0489935980800818	0.0723346908836066	-0.67731813714276	0.498928914230622
"log(Species):Marine"	0.124010060793371	0.0284661426708042	4.35640551048596	2.04319901290375e-05
"log(Species):Terr"	-0.0521518809352243	0.0266788329771642	-1.95480368200002	0.0518964207716035
"log(Species):Latitude:Lakeweb"	0.003117018945955	0.00171625946622624	1.81616999486027	0.0707306349917267
