"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	-1.00413981755487	0.135912339447414	-7.38814313429854	4.65155424181917e-12
"log(Species)"	0.631228149870839	0.0541762082158419	11.6513903548949	5.40816911755909e-24
"log(Species):Lakeweb"	-0.0842924938282534	0.0645149244041981	-1.30655805004351	0.192950509754307
"log(Species):Terr"	-0.0584874049336536	0.0257251145446016	-2.27355275064955	0.0241173007850431
"log(Species):Latitude"	-0.000759571492414368	0.000913570864546363	-0.831431388512522	0.406779154740993
"log(Species):Lakeweb:Latitude"	0.00360711397975955	0.00153319871147714	2.35267219621149	0.0196673118121748
