"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	-1.18788385274066	0.129670652920161	-9.16077636681633	2.37548769235261e-16
"log(Species)"	0.667113099555844	0.0365050652791998	18.2745351762447	5.21527581549158e-41
"log(Species):Lakeweb"	0.0591372005624575	0.0250306776676335	2.36258887384924	0.0193500748253119
