"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	-0.834369548433879	0.127232715003029	-6.55782239979719	7.58952881271296e-10
"log(Species)"	0.687228922197989	0.0571489819799843	12.0252172197692	5.502878939252e-24
"log(Species):Lakeweb"	-0.0228244578711076	0.0834177438979008	-0.273616341135329	0.78474140404728
"log(Species):Stream"	-0.280355233297911	0.085024447056861	-3.29734850390053	0.00120875544271062
"log(Species):Latitude"	-0.00173783013393895	0.00109190075117936	-1.59156418938435	0.113507024637939
"log(Species):Lakeweb:Latitude"	0.00307174392611741	0.00189214370862762	1.62341999294829	0.106518660536909
"log(Species):Stream:Latitude"	0.00843315048579507	0.00190901064964775	4.41755025690986	1.85855914396892e-05
