"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	-0.893776269406109	0.139191093622038	-6.4212173792749	8.87170867305165e-10
"log(Species)"	0.701006695399762	0.0603806742443384	11.6097858159557	2.14434948969045e-24
"log(Species):Lakeweb"	-0.107102140026664	0.0724195236511006	-1.47891251732965	0.140662120104624
"log(Species):Stream"	-0.169177025300163	0.0863504482893458	-1.95919104824192	0.051413879903192
"log(Species):Marine"	0.0828481847405336	0.0349161189830729	2.37277759251244	0.0185574877514577
"log(Species):Terr"	-0.0947118036249359	0.0334288475425858	-2.83323568077781	0.00505703032410798
"log(Species):Latitude"	-0.00112969284776152	0.00106029730752741	-1.06544913369246	0.287896190369222
"log(Species):Lakeweb:Latitude"	0.00453285620575055	0.00166586554896371	2.72102163861322	0.00705397639477942
"log(Species):Stream:Latitude"	0.00495003349292447	0.00189888229020353	2.606814291998	0.00979400240908239
