"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	-1.21462257424739	0.146927129451359	-8.2668366201866	1.39352247151321e-14
"log(Species)"	0.683793745177708	0.0545842237423681	12.5273146395769	2.01496739064479e-27
"log(Species):Lakeweb"	-0.0492496374828571	0.0695471473733209	-0.708147484734217	0.479617138245871
"log(Species):Marine"	0.133991220401213	0.0292666000772575	4.57829812986494	7.91107016962577e-06
"log(Species):Terr"	-0.0500975362455462	0.0271207922540641	-1.84720032424713	0.0660857683932378
"log(Species):Latitude"	-0.00085304752405789	0.000933299345729118	-0.914012774102469	0.361729272346105
"log(Species):Lakeweb:Latitude"	0.00326915400048462	0.00164938196732481	1.98204786110701	0.0487416680039714
