"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	-0.498685601018252	0.142617208420441	-3.49667201133335	0.000571242661213276
"log(Species)"	0.688412563787679	0.0527662324911869	13.0464604214951	4.19624449496963e-29
"log(Species):Latitude"	-0.00112400085995738	0.000890061911845638	-1.26283446690427	0.208003965234012
"log(Species):Lakeweb"	-0.0519478726140349	0.0669847924896471	-0.775517407508036	0.438878307497191
"log(Species):Marine"	0.124132864407756	0.0282211735838072	4.39857201682715	1.70739354749677e-05
"log(Species):Terr"	-0.0521085986797123	0.0264526961095201	-1.96987855090351	0.0501243014950972
"log(Species):Latitude:Lakeweb"	0.00289588977504929	0.00159209489321763	1.81891782166118	0.0703023374051258
