"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	-0.82980926840067	0.142919790678799	-5.80611869398549	2.31330006638175e-08
"log(Species)"	0.647430929507213	0.062281734591275	10.3951974644892	1.0167216788534e-20
"log(Species):Lakeweb"	-0.0845457743042686	0.0742038327508277	-1.139372067049	0.255833733427729
"log(Species):Stream"	-0.153547649927994	0.0865830901009318	-1.77341383576169	0.0775958270241706
"log(Species):Marine"	0.133128094358861	0.0395211122757859	3.36853106334324	0.000897542632101038
"log(Species):Terr"	-0.044915291005534	0.0379962880565832	-1.18209681268463	0.238491467402564
"log(Species):Latitude"	-0.00133934109964531	0.00110089346961072	-1.21659464481963	0.225111201547482
"log(Species):Lakeweb:Latitude"	0.00478056670011446	0.00169230255438093	2.82488889929216	0.00518121421807344
"log(Species):Stream:Latitude"	0.00533957133815465	0.00190629075618124	2.80102671685357	0.00556519523540325
