"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	-1.01747799099796	0.135631767757282	-7.50176752704995	2.3912256397157e-12
"log(Species)"	0.642646306992892	0.0539754622118595	11.90626778647	9.46009164557512e-25
"log(Species):Lakeweb"	-0.0910251928146248	0.0645013652145734	-1.4112134295424	0.15982569656676
"log(Species):Terr"	-0.0614832277652833	0.0257099904864188	-2.39141386682976	0.0177647889302938
"log(Species):Latitude"	-0.000887438474803231	0.00091292660792047	-0.972080851958847	0.332252755946029
"log(Species):Lakeweb:Latitude"	0.00372304853819429	0.00153280424630398	2.42891324653596	0.016080000548019
