"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	-0.318806150798494	0.135069776644448	-2.3603070851128	0.0192787755255961
"log(Species)"	0.632665951782062	0.0536619017320635	11.7898533477437	2.0989710638234e-24
"log(Species):Lakeweb"	-0.0831237794145523	0.0642920322084917	-1.29290950307795	0.197620578083583
"log(Species):Terr"	-0.0641601616922338	0.0258587112371608	-2.48118172262318	0.0139681681049816
"log(Species):Latitude"	-0.000723794354595759	0.000911955146911185	-0.79367319439697	0.428381021067958
"log(Species):Lakeweb:Latitude"	0.00350690947305096	0.00152906906538483	2.29349317989658	0.0229198746002701
