"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	-0.632563120399436	0.13670620343844	-4.62717202650052	6.93314948573121e-06
"log(Species)"	0.550816859450258	0.0565599977971301	9.73862943605359	2.26883612772219e-18
"log(Species):Lakeweb"	-0.0614487523008925	0.065145061235091	-0.943260335256121	0.346771346786544
"log(Species):Stream"	-0.188872542062205	0.0898379747505145	-2.10236865408771	0.036866864609005
"log(Species):Latitude"	-0.000496764233272408	0.0010467097965177	-0.474595952885025	0.635631724986631
"log(Species):Lakeweb:Latitude"	0.0044742589037018	0.00159948334663741	2.79731509121869	0.00569506032245184
"log(Species):Stream:Latitude"	0.00654019804853816	0.00202400539682318	3.23131453048665	0.00145740911556191
