"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	-0.985952465418077	0.137065049314846	-7.1933178468662	1.4793334349562e-11
"log(Species)"	0.631789157935507	0.0538849384304025	11.7247820325808	3.72524680284379e-24
"log(Species):Lakeweb"	-0.0912423884521967	0.0646179718534802	-1.41202804475335	0.159603596823107
"log(Species):Terr"	-0.0571861751429592	0.0257550155418796	-2.22038985183178	0.0275933618780653
"log(Species):Latitude"	-0.000940027032527909	0.000918375742132979	-1.02357563402605	0.307358056619521
"log(Species):Lakeweb:Latitude"	0.00380384005325797	0.0015387223185559	2.47207700011	0.0143268332363879
