"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	-1.2036698486207	0.148545578604972	-8.10303382924394	3.93483072238153e-14
"log(Species)"	0.695316059472107	0.0543922387450533	12.7833690157742	3.09902960832026e-28
"log(Species):Lakeweb"	-0.0603759617255121	0.0688067557404005	-0.87747142087767	0.381205560386378
"log(Species):Marine"	0.126127750743621	0.0291117934667827	4.33253110590852	2.25802531748473e-05
"log(Species):Terr"	-0.0528406465171707	0.0272341229960112	-1.94023675830905	0.0536526439081203
"log(Species):Latitude"	-0.00116452282335518	0.000914845687591576	-1.27291721341651	0.204415772024097
"log(Species):Lakeweb:Latitude"	0.00342846062443184	0.00161939078820492	2.11712987958408	0.0353927358086629
