"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	-1.37099356426562	0.131503333023869	-10.4255423245947	1.26986303242231e-18
"log(Species)"	0.73245439547248	0.0380070690230499	19.2715306467929	5.76577736796565e-39
