"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	-1.1853554958331	0.147360821040436	-8.04389855773023	5.80309257939268e-14
"log(Species)"	0.694116763552956	0.0542285306953486	12.799844558807	2.93948953653591e-28
"log(Species):Lakeweb"	-0.0697254619664997	0.0691774383050804	-1.00792199993013	0.314624907662747
"log(Species):Marine"	0.129176396383121	0.0289801967336299	4.45740232788756	1.33523367896183e-05
"log(Species):Terr"	-0.0499270453641645	0.0271681400578661	-1.83770568238472	0.0674857380496678
"log(Species):Latitude"	-0.00134215614325985	0.00092370474970709	-1.45301422742002	0.147677764190468
"log(Species):Lakeweb:Latitude"	0.00377863543258147	0.00164692689166286	2.29435529391732	0.022735520364647
