"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	-1.00282944281207	0.137038015821131	-7.31789231479402	7.10606807838011e-12
"log(Species)"	0.638325981661946	0.0537962158668859	11.8656297915346	1.33520846815039e-24
"log(Species):Lakeweb"	-0.091850636472688	0.0649854267084699	-1.41340360639221	0.159190696245376
"log(Species):Terr"	-0.0610151370065163	0.0257811730313588	-2.36665480396493	0.0189663339367441
"log(Species):Latitude"	-0.000890499206125274	0.000919576976921373	-0.968379187902847	0.3340991714211
"log(Species):Lakeweb:Latitude"	0.00373921396394936	0.00154058640822204	2.4271367993339	0.0161615416870756
