"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	-0.675693961207292	0.131240148039602	-5.14853092822938	1.00995889579426e-06
"log(Species)"	0.731529873984851	0.0379310033475048	19.2858034174035	5.38351041158177e-39
