"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	1.30965169623031	0.0852471806336886	15.3629913211787	2.26030556850152e-35
"log(Intermediate)"	0.0264229961868759	0.0765570940601531	0.345141054676325	0.730362248222654
