"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	0.0341162034958796	0.0923258102840569	0.369519675927187	0.712143440703651
"log(Toppreds)"	-0.565860238899781	0.0508992509213352	-11.1172606405214	1.56397555087197e-22
