"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	1.12301006053738	0.11484063160007	9.77885653266209	1.29492697113483e-18
"log(Basal)"	-0.338331529777316	0.0671101484811299	-5.04143616777198	1.05622843559408e-06
