"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	0.728298323740905	0.0924272200486732	7.87969521702994	2.29745205474466e-13
"log(Toppreds)"	-0.563349674574267	0.0509551581594001	-11.0557928760023	2.38143422803752e-22
