"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	1.19715453254172	0.126050758074613	9.49740049824285	8.26391377022541e-18
"log(Basal)"	-0.0576300158122635	0.0736610812103988	-0.782367226563704	0.434952685205515
