"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	-1.26127475001836	0.113588784055474	-11.103866992734	1.24969901859188e-21
"log(Species)"	0.716493887710445	0.034479205935653	20.7804637104348	1.96976906374692e-47
