"Latitude"	"Marginal"	"Upper"	"Lower"	"Marine"	"Marine_upper"	"Marine_lower"	"Terrestrial"	"Terr_upper"	"Terr_lower"	"Stream"	"Stream_upper"	"Stream_lower"
"23"	9.94974874371859	-0.195734957581066	-0.0508472905222337	-0.340622624639899	-0.555207990959285	-0.324600921660747	-0.785815060257823	-0.0708873927124669	0.115964596484235	-0.257739381909169	-0.0652661784834817	0.0834417231125105	-0.213974080079474
"24"	10.4020100502513	-0.192561041699032	-0.0489011754517789	-0.336220907946286	-0.552034075077251	-0.322422335086375	-0.781645815068128	-0.0723109144487076	0.112347480942724	-0.256969309840139	-0.0620922626014481	0.0851727384844232	-0.209357263687319
"25"	10.8542713567839	-0.189387125816999	-0.0469456395938424	-0.331828612040155	-0.548860159195218	-0.320235618527183	-0.777484699863253	-0.0737344361849482	0.108743985559298	-0.256212857929194	-0.0589183467194145	0.0869090163350383	-0.204745709773867
"26"	11.3065326633166	-0.186213209934965	-0.0449804391358348	-0.327445980734096	-0.545686243313184	-0.318040666214578	-0.77333182041179	-0.0751579579211888	0.105154604336581	-0.255470520178959	-0.0557444308373808	0.0886507138485255	-0.200139575523287
"27"	11.7587939698492	-0.183039294052932	-0.0430053238150179	-0.323073264290845	-0.542512327431151	-0.315837371442846	-0.769187283419455	-0.0765814796574295	0.101579852021507	-0.254742811336366	-0.0525705149553472	0.0903979939029592	-0.195539023813654
"28"	12.2110552763819	-0.179865378170898	-0.0410200368142603	-0.318710719527536	-0.539338411549117	-0.313625626588013	-0.76505119651022	-0.0780050013936701	0.0980202649609659	-0.254030267748306	-0.0493965990733136	0.0921510252950473	-0.190944223441674
"29"	12.6633165829146	-0.176691462288864	-0.039024314664078	-0.314358609913651	-0.536164495667083	-0.31140532312823	-0.760923668205937	-0.0794285231299108	0.0944764019779992	-0.253333448237821	-0.0462226831912799	0.0939099829731113	-0.186355349355671
"30"	13.1155778894472	-0.173517546406831	-0.0370178871519323	-0.310017205661729	-0.53299057978505	-0.309176351665705	-0.756804807904395	-0.0808520448661514	0.090948845266332	-0.252652934998635	-0.0430487673092463	0.0956750482784529	-0.181772582896945
"31"	13.5678391959799	-0.170343630524797	-0.0350004772398333	-0.305686783809761	-0.529816663903016	-0.306938601950249	-0.752694725855783	-0.082275566602392	0.0874382013005042	-0.251989334505288	-0.0398748514272126	0.0974464091952212	-0.177196112049646
"32"	14.0201005025126	-0.167169714642763	-0.0329718009913727	-0.301367628294154	-0.526642748020982	-0.304691962904463	-0.748593533137502	-0.0836990883386327	0.0839451017582547	-0.25134327843552	-0.036700935545179	0.0992242606088599	-0.172626131699218
"33"	14.4723618090452	-0.16399579876073	-0.0309315675093892	-0.29706003001207	-0.523468832138949	-0.302436322650609	-0.744501341627288	-0.0851226100748733	0.0804702044511294	-0.250715424600876	-0.0335270196631454	0.101008804573185	-0.168062843899475
"34"	14.9246231155779	-0.160821882878696	-0.0288794788855541	-0.292764286871838	-0.520294916256915	-0.300171568539229	-0.740418263974601	-0.086546131811114	0.0770141942585158	-0.250106457880744	-0.0303531037811117	0.102800250586094	-0.163506458148317
"35"	15.3768844221106	-0.157647966996663	-0.0268152301632387	-0.288480703830086	-0.517121000374881	-0.297897587179518	-0.736344413570245	-0.0879696535473546	0.0735777840594449	-0.249517091154154	-0.0271791878990781	0.104598815873872	-0.158957191672028
"36"	15.8291457286432	-0.154474051114629	-0.0247385093151147	-0.284209592914143	-0.513947084492848	-0.295614264471523	-0.732279904514172	-0.0893931752835952	0.0701617156555438	-0.248948066222734	-0.0240052720170445	0.10640472568399	-0.154415269718079
"37"	16.2814070351759	-0.151300135232595	-0.0226489972370135	-0.279951273228177	-0.510773168610814	-0.293321485640187	-0.728224851581441	-0.0908166970198359	0.066766760677465	-0.248400154717137	-0.0208313561350108	0.108218213586237	-0.149880925856259
"38"	16.7336683417085	-0.148126219350562	-0.0205463677596536	-0.27570607094147	-0.50759925272878	-0.291019135271274	-0.724179370186287	-0.0922402187560765	0.0633937214659462	-0.247874158978099	-0.0176574402529772	0.11003952178195	-0.145354402287905
"39"	17.1859296482412	-0.144952303468528	-0.0184302876799185	-0.271474319257137	-0.504425336846747	-0.288707097349222	-0.720143576344272	-0.0936637404923172	0.0600434319173851	-0.247370912902019	-0.0144835243709436	0.111868901421027	-0.140835950162914
"40"	17.6381909547739	-0.141778387586494	-0.0163004168134405	-0.267256358359548	-0.501251420964713	-0.28638525529694	-0.716117586632487	-0.0950872622285578	0.0567167582824233	-0.246891282739539	-0.0113096084889099	0.113706612926297	-0.136325829904117
"41"	18.0904522613065	-0.138604471704461	-0.0141564080703138	-0.263052535338608	-0.49807750508268	-0.28405349201759	-0.712101518147769	-0.0965107839647984	0.0534145999045433	-0.24643616783414	-0.00813569260687627	0.115552926324746	-0.131824311538499
"42"	18.5427135678392	-0.135430555822427	-0.011997907555815	-0.258863204089039	-0.494903589200646	-0.281711689938372	-0.70809548846292	-0.0979343057010391	0.0501378898840849	-0.246006501286163	-0.00496177672484263	0.117408121584926	-0.127331675034612
"43"	18.9949748743719	-0.132256639940393	-0.00982455469806479	-0.254688725182722	-0.491729673318612	-0.279359731056341	-0.704099615580884	-0.0993578274372797	0.0468875956514025	-0.245603250525962	-0.00178786084280902	0.119272488959798	-0.122848210645416
"44"	19.4472361809045	-0.12908272405836	-0.00763598240459769	-0.250529465712122	-0.488555757436579	-0.27699749698627	-0.700114017886887	-0.10078134917352	0.0436647194311139	-0.245227417778155	0.00138605503922462	0.121146329334046	-0.118374219255597
"45"	19.8994974874372	-0.125908808176326	-0.00543181724983595	-0.246385799102816	-0.485381841554545	-0.274624869010584	-0.696138814098506	-0.102204870909761	0.0404702985775764	-0.244880040397098	0.00455997092125829	0.123029954574788	-0.113910012732271
"46"	20.3517587939699	-0.122734892294292	-0.00321167969547256	-0.242258104893112	-0.482207925672511	-0.272241728131368	-0.692174123213654	-0.103628392646002	0.0373054057598628	-0.244562191051866	0.0077338868032919	0.124923687884355	-0.109455914277772
"47"	20.8040201005025	-0.119560976412259	-0.00097518434575973	-0.238146768478758	-0.479034009790478	-0.269847955124466	-0.68822006445649	-0.105051914382242	0.0341711489726771	-0.244274977737162	0.0109078026853255	0.126827864153676	-0.105012258783025
"48"	21.2562814070352	-0.116387060530225	0.00127805976032816	-0.234052180820779	-0.475860093908444	-0.267443430595665	-0.684276757221224	-0.106475436118483	0.031068671347848	-0.244019543584814	0.0140817185673592	0.128742830314491	-0.100579393179772
"49"	21.7085427135678	-0.113213144648192	0.00354844881814034	-0.229974738114523	-0.47268617802641	-0.265028035038979	-0.680344321013842	-0.107898957854724	0.0279991507393622	-0.243797066448809	0.0172556344493928	0.130668945688442	-0.096157676789656
"50"	22.1608040201005	-0.110039228766158	0.00583638388576593	-0.225914841418082	-0.469512262144377	-0.262601648897015	-0.676422875391739	-0.109322479590964	0.0249637990533894	-0.243608758235318	0.0204295503314265	0.132606582330752	-0.0917474816678991
"51"	22.6130653266332	-0.106865312884124	0.00814227047008581	-0.221872896238334	-0.466338346262343	-0.260164152623407	-0.672512539901279	-0.110746001327205	0.0219638612935011	-0.243455863947911	0.0236034662134601	0.134556125365935	-0.0873491929390146
"52"	23.0653266331658	-0.103691397002091	0.0104665180688654	-0.217849312073047	-0.46316443038031	-0.257715426747323	-0.668613434013296	-0.112169523063445	0.0190006142903858	-0.243339660417277	0.0267773820954937	0.136517973312636	-0.0829632091216483
"53"	23.5175879396985	-0.100517481120057	0.0128095396674622	-0.213844501907576	-0.459990514498276	-0.255255351940001	-0.664725677056551	-0.113593044799686	0.0160753650849038	-0.243261454684276	0.0299512979775274	0.138492538394365	-0.07858994243931
"54"	23.9698492462312	-0.0973435652380234	0.0151717511889287	-0.209858881664976	-0.456816598616242	-0.252783809083297	-0.660849388149187	-0.115016566535927	0.0131894489334405	-0.243222582005294	0.033125213859561	0.14048024683249	-0.074229819113368
"55"	24.4221105527638	-0.0941696493559898	0.0175535708965372	-0.205892869608517	-0.453642682734209	-0.250300679340218	-0.6569846861282	-0.116440088272167	0.0103442269053181	-0.243224403449653	0.0362991297415946	0.142481539117474	-0.0698832796342845
"56"	24.8743718592965	-0.0909957334739561	0.0199554187480344	-0.201946885695947	-0.450468766852175	-0.24780584422738	-0.65313168947697	-0.117863610008408	0.00754108304362633	-0.243268303060442	0.0394730456236283	0.1444968702539	-0.0655507790066434
"57"	25.3266331658291	-0.0878218175919225	0.0223777157012595	-0.198021350885104	-0.447294850970141	-0.245299185689371	-0.649290516250911	-0.119287131744649	0.004781421063404	-0.243355684552701	0.0426469615056619	0.146526709974401	-0.0612327869630771
"58"	25.7788944723618	-0.0846479017098888	0.0248208829711246	-0.194116686390902	-0.444120935088108	-0.242780586174947	-0.645461284001268	-0.120710653480889	0.00206666056471459	-0.243487967526493	0.0458208773876956	0.148571542917132	-0.0569297881417407
"59"	26.2311557788945	-0.0814739858278552	0.0272853412383611	-0.190233312894071	-0.440947019206074	-0.240249928715005	-0.641644109697144	-0.12213417521713	-0.000601767257031385	-0.243666583177228	0.0489947932697292	0.150631868760963	-0.0526422822215049
"60"	26.6834170854271	-0.0783000699458216	0.0297715098108817	-0.186371649702525	-0.43777310332404	-0.237707097002269	-0.637839109645812	-0.123557696953371	-0.00322242441507681	-0.243892969491664	0.0521687091517628	0.152708202312086	-0.0483707840085605
"61"	27.1356783919598	-0.0751261540637879	0.0322798057390922	-0.182532113866668	-0.434599187442007	-0.235151975472622	-0.634046399411392	-0.124981218689611	-0.00579387145380067	-0.244168565925422	0.0553426250337965	0.154801073535237	-0.0441158234676443
"62"	27.5879396984925	-0.0719522381817543	0.0348106428870023	-0.178715119250511	-0.431425271559973	-0.232584449387981	-0.630266093731965	-0.126404740425852	-0.00831467328507744	-0.244494807566626	0.0585165409158301	0.156911027522286	-0.0398779456906254
"63"	28.0402010050251	-0.0687783222997207	0.0373644309615369	-0.174921075560978	-0.42825135567794	-0.230004404920654	-0.626498306435226	-0.127828262162092	-0.0107834055238182	-0.244873118800367	0.0616904567978637	0.159038624390466	-0.0356577107947382
"64"	28.4924623115578	-0.065604406417687	0.0399415745030193	-0.171150387338393	-0.425077439795906	-0.227411729239055	-0.622743150352757	-0.129251783898333	-0.0131986612966795	-0.245304906499987	0.0648643726798974	0.161184439102122	-0.0314556937423275
"65"	28.9447236180905	-0.0624304905356534	0.0425424718403943	-0.167403452911701	-0.421903523913872	-0.2248063105947	-0.619000737233045	-0.130675305634574	-0.0155590584855578	-0.24579155278359	0.068038288561931	0.16334906119746	-0.0272724840735978
"66"	29.3969849246231	-0.0592565746536197	0.0451675140153618	-0.163680663322601	-0.418729608031839	-0.222188038410354	-0.615271177653323	-0.132098827370814	-0.0178632473542938	-0.246334407387335	0.0712122044439646	0.165533094431476	-0.0231086855435471
"67"	29.8492462311558	-0.0560826587715861	0.0478170836801961	-0.159982401223368	-0.415555692149805	-0.219556803369217	-0.611554580930393	-0.133522349107055	-0.0201099184933561	-0.246934779720754	0.0743861203259983	0.167737156306036	-0.0189649156540392
"68"	30.3015075376884	-0.0529087428895525	0.0504915539746306	-0.156309039753736	-0.412381776267771	-0.216912497505023	-0.60785105503052	-0.134945870843296	-0.0222978110035365	-0.247593930683055	0.0775600362080319	0.169961877487908	-0.014841805071844
"69"	30.7537688442211	-0.0497348270075188	0.0531912873877639	-0.152660941402802	-0.409207860385738	-0.214255014292924	-0.604160706478551	-0.136369392579536	-0.024425720826393	-0.24831306433268	0.0807339520900656	0.172207901103605	-0.0107399969234741
"70"	31.2060301507538	-0.0465609111254852	0.0559166346114988	-0.149038456862469	-0.406033944503704	-0.211584248741015	-0.600483640266393	-0.137792914315777	-0.0264925091168394	-0.249093319514714	0.0839078679720992	0.174475881902002	-0.00666014595780373
"71"	31.6582914572864	-0.0433869952434515	0.0586679333925316	-0.145441923879435	-0.40286002862167	-0.208900097482346	-0.596819959760995	-0.139216436052018	-0.028497110542518	-0.249935761561517	0.0870817838541328	0.176766485276046	-0.00260291756778012
"72"	32.1105527638191	-0.0402130793614179	0.0614455073903697	-0.141871666113206	-0.399686112739637	-0.206202458867285	-0.593169766611988	-0.140639957788258	-0.0304385413859812	-0.250841374190535	0.0902556997361665	0.179080386135407	0.00143101333692597
"73"	32.5628140703518	-0.0370391634793843	0.0642496650492398	-0.138327992008008	-0.396512196857603	-0.203491233056063	-0.589533160659144	-0.142063479524499	-0.0323159073198428	-0.251811051729155	0.0934296156182001	0.181418267622673	0.00544096361372678
"74"	33.0150753768844	-0.0338652475973506	0.0670806984920612	-0.134811193686762	-0.39333828097557	-0.20076632211133	-0.585910239839809	-0.14348700126074	-0.0341284107224419	-0.252845591799037	0.0966035315002338	0.183780819666707	0.00942624333376027
"75"	33.4673366834171	-0.030691331715317	0.0699388824448795	-0.131321545875514	-0.390164365093536	-0.19802763009057	-0.582301100096502	-0.14491052299698	-0.0358753574026247	-0.253945688591336	0.0997774473822674	0.186168737368073	0.0133861573964618
"76"	33.9195979899498	-0.0275174158332834	0.072824473200274	-0.127859304866841	-0.386990449211502	-0.195275063138174	-0.57870583528483	-0.146334044733221	-0.0375561626072452	-0.255111926859196	0.102951363264301	0.18858271921303	0.0173200073155721
"77"	34.3718592964824	-0.0243434999512497	0.0757377076282636	-0.124424707530763	-0.383816533329469	-0.192508529577024	-0.575124537081913	-0.147757566469461	-0.0391703561940544	-0.256344776744868	0.106125279146335	0.191023465114466	0.0212270931782032
"78"	34.8241206030151	-0.0211695840692161	0.0786788022431309	-0.121017970381563	-0.380642617447435	-0.189727939999365	-0.571557294895505	-0.149181088205702	-0.0407175868656803	-0.257644589545724	0.109299195028368	0.193491674280354	0.0251067157763823
"79"	35.2763819095477	-0.0179956681871825	0.0816479523343586	-0.117639288708724	-0.377468701565401	-0.186933207356813	-0.56800419577399	-0.150604609941943	-0.0421976253771232	-0.259011594506762	0.112473110910402	0.195988042912816	0.0289581789079874
"80"	35.7286432160804	-0.0148217523051489	0.0846453311695225	-0.11428883577982	-0.374294785683368	-0.184124247049286	-0.56446532431745	-0.152028131678183	-0.0436103666491264	-0.26044589670724	0.115647026792436	0.19851326174368	0.0327807918411908
"81"	36.1809045226131	-0.0116478364231152	0.0876710892765154	-0.110966762122746	-0.371120869801334	-0.181300977012676	-0.560940762589992	-0.153451653414424	-0.0449558307422435	-0.261947476086604	0.118820942674469	0.201068013415481	0.0365738719334573
"82"	36.6331658291457	-0.00847392054108154	0.0907253538118864	-0.107673194894049	-0.3679469539193	-0.178463317805061	-0.55743059003354	-0.154875175150665	-0.0462341626706195	-0.26351618763071	0.121994858556503	0.203652969720148	0.0403367473928573
"83"	37.0854271356784	-0.0053000046590479	0.0938082280213768	-0.104408237339473	-0.364773038037267	-0.175611192691265	-0.553934883383269	-0.156298696886905	-0.0474456310595061	-0.265151762714304	0.125168774438536	0.20626878871108	0.0440687601659932
"84"	37.5376884422111	-0.00212608877701426	0.0969197907979291	-0.101171968351958	-0.361599122155233	-0.172744527725574	-0.550453716584892	-0.157722218623146	-0.0485906256753771	-0.266853811570915	0.12834269032057	0.208916111707863	0.0477692689332769
"85"	37.9899497487437	0.00104782710501933	0.100060096341545	-0.0979644421315066	-0.3584252062732	-0.169863251832405	-0.546987160713994	-0.159145740359387	-0.0496696538812449	-0.268621826837528	0.131516606202604	0.211595560216483	0.051437652188724
"86"	38.4422110552764	0.00422174298705297	0.1032291739244	-0.0947856879502943	-0.355251290391166	-0.166967296884737	-0.543535283897595	-0.160569262095627	-0.0506833360915192	-0.270455188099735	0.134690522084637	0.214307732791337	0.055073311377938
"87"	38.894472361809	0.00739565886908661	0.106427027763574	-0.0916357100254006	-0.352077374509132	-0.164056597780121	-0.540098151238143	-0.161992783831868	-0.0516324003197141	-0.272353167344021	0.137864437966671	0.217053201868679	0.0586756740646627
"88"	39.3467336683417	0.0105695747511203	0.109653637002693	-0.0885144875004527	-0.348903458627099	-0.161131092514064	-0.536675824740133	-0.163416305568108	-0.0525176759278928	-0.274314935208324	0.141038353848705	0.219832510604115	0.0622441970932941
"89"	39.7989949748744	0.0137434906331539	0.112908955802669	-0.0854219745363613	-0.345729542745065	-0.158190722250615	-0.533268363239515	-0.164839827304349	-0.0533400866985323	-0.276339567910166	0.144212269730738	0.222646169749286	0.0657783697121904
"90"	40.251256281407	0.0169174065151876	0.116192913540608	-0.0823581005102325	-0.342555626863031	-0.155235431389968	-0.529875822336095	-0.16626334904059	-0.0541006433572398	-0.27842605472394	0.147386185612772	0.225494654604925	0.0692777166206192
"91"	40.7035175879397	0.0200913223972212	0.11950541511489	-0.0793227703204478	-0.339381710980998	-0.152265167632904	-0.526498254329092	-0.16768687077683	-0.0548004356784814	-0.280573305875179	0.150560101494806	0.228378402088765	0.0727418009008466
"92"	41.1557788944724	0.0232652382792548	0.12284634135336	-0.0763158647948499	-0.336207795098964	-0.149279882041907	-0.523135708156021	-0.169110392513071	-0.0554406243063202	-0.282780160719822	0.153734017376839	0.231297807957371	0.0761702267963075
"93"	41.608040201005	0.0264391541612884	0.126215549520556	-0.0733372411979789	-0.33303387921693	-0.146279529098789	-0.519788229335072	-0.170533914249312	-0.0560224324184587	-0.285045396080165	0.156907933258873	0.234253224220667	0.079562642297079
"94"	42.0603015075377	0.0296130700433221	0.129612873919016	-0.0703867338323723	-0.329859963334897	-0.143264066758667	-0.516455859911127	-0.171957435985552	-0.056547137355067	-0.287367734616037	0.160081849140906	0.237244956786748	0.0829187414950652
"95"	42.5125628140703	0.0327869859253557	0.133038126578822	-0.0674641547281101	-0.326686047452863	-0.140233456500149	-0.513138638405577	-0.173380957721793	-0.0570160623245279	-0.289745853119058	0.16325576502294	0.240273263372458	0.0862382666734224
"96"	42.964824120603	0.0359609018073894	0.136491098028822	-0.0645692944140436	-0.32351213157083	-0.137187663371593	-0.509836599770066	-0.174804479458034	-0.0574305682868804	-0.292178390629187	0.166429680904974	0.243338351712155	0.0895210100977923
"97"	43.4170854271357	0.039134817689423	0.139971558142364	-0.061701922763518	-0.320338215688796	-0.134126656033302	-0.506549775344289	-0.176228001194274	-0.0577920461030533	-0.294663956285495	0.169603596787007	0.246440378093176	0.0927668154808387
"98"	43.8693467336683	0.0423087335714566	0.143479257049804	-0.0588617899068911	-0.317164299806762	-0.131050406795548	-0.503278192817977	-0.177651522930515	-0.0581019090244703	-0.297201136836559	0.172777512669041	0.249579446241782	0.0959755790962999
"99"	44.321608040201	0.0454826494534903	0.147013926109736	-0.0560486272027558	-0.313990383924729	-0.127958891652309	-0.500021876197148	-0.179075044666755	-0.0583615855838611	-0.29978850374965	0.175951428551075	0.252755606577967	0.0991472505241819
"100"	44.7738693467337	0.0486565653355239	0.150575278930558	-0.0532621482595103	-0.310816468042695	-0.124852090310635	-0.496780845774755	-0.180498566402996	-0.0585725129345534	-0.302424619871439	0.179125344433108	0.255968855851553	0.102281833014663
"101"	45.2261306532663	0.0518304812175576	0.154163012433888	-0.0505020499987727	-0.307642552160661	-0.121729986215548	-0.493555118105774	-0.181922088139237	-0.0587361306725671	-0.305108045605906	0.182299260315142	0.25921913716568	0.105379383464604
"102"	45.678391959799	0.0550043970995912	0.157776807951293	-0.0477680137521104	-0.304468636278628	-0.118592566570408	-0.490344705986848	-0.183345609875477	-0.0588538751637729	-0.307837344587182	0.185473176197176	0.262506340387297	0.108440012007054
"103"	46.1306532663317	0.0581783129816248	0.161416332345887	-0.0450597063826377	-0.301294720396594	-0.115439822352692	-0.487149618440496	-0.184769131611718	-0.0589271743874387	-0.310611088835997	0.188647092079209	0.265830302937775	0.111463881220644
"104"	46.5829145728643	0.0613522288636585	0.16508123915054	-0.0423767814232227	-0.29812080451456	-0.112271748325139	-0.483969860703982	-0.186192653347959	-0.058957443297816	-0.313427863398101	0.191821007961243	0.269190810950448	0.114451204972038
"105"	47.035175879397	0.0645261447456921	0.16877116971471	-0.0397188802233255	-0.294946888632527	-0.109088343042223	-0.480805434222831	-0.187616175084199	-0.0589460796970847	-0.316286270471314	0.194994923843277	0.272587600776053	0.1174022469105
"106"	47.4874371859297	0.0677000606277258	0.172485754352306	-0.0370856330968541	-0.291772972750493	-0.105889608851938	-0.477656336649048	-0.18903969682044	-0.0588944606059975	-0.319184933034882	0.19816883972531	0.27602036081164	0.12031731863898
"107"	47.9396984924623	0.0708739765097594	0.176224613483377	-0.0344766604638583	-0.28859905686846	-0.102675551892898	-0.474522561844021	-0.190463218556681	-0.0588039391128997	-0.322122498000461	0.201342755607344	0.279488733623947	0.123196777590741
"108"	48.391959798995	0.074047892391793	0.17998735876296	-0.031891573979374	-0.285425140986426	-0.0994461820867495	-0.471404099886102	-0.191886740292921	-0.0586758416773921	-0.32509763890845	0.204516671489377	0.282992318334387	0.126041024644368
"109"	48.8442211055276	0.0772218082738266	0.183773594190926	-0.0293299776432731	-0.282251225104392	-0.0962015131259196	-0.468300937082865	-0.193310262029162	-0.0585114658616268	-0.328109058196697	0.207690587371411	0.28653067322987	0.128850501512953
"110"	49.2964824120603	0.0803957241558603	0.187582917197261	-0.0267914688855401	-0.279077309222359	-0.0929415624567443	-0.465213055987973	-0.194733783765403	-0.0583120784599958	-0.331155489070809	0.210864503253445	0.290103318561668	0.131625687945221
"111"	49.748743718593	0.083569640037894	0.191414919697787	-0.0242756396219991	-0.275903393340325	-0.0896663512580143	-0.462140435422636	-0.196157305501643	-0.0580789139966274	-0.334235697006659	0.214038419135478	0.293709739493481	0.134367098777476
"112"	50.2010050251256	0.0867435559199276	0.195269189115969	-0.0217820772761144	-0.272729477458291	-0.0863759044150064	-0.459083050501576	-0.197580827237884	-0.0578131735595442	-0.337348480916223	0.217212335017512	0.297349389159646	0.137075280875378
"113"	50.6532663316583	0.0899174718019612	0.199145309367017	-0.0193103657630949	-0.269555561576258	-0.0830702504890714	-0.456040872663444	-0.199004348974124	-0.0575160239404217	-0.340492674007827	0.220386250899546	0.301021691795137	0.139750810003954
"114"	51.105527638191	0.0930913876839948	0.203042861801125	-0.0168600864331349	-0.266381645694224	-0.0797494216828666	-0.453013869705582	-0.200427870710365	-0.0571885970494871	-0.343667144371243	0.223560166781579	0.304726045900385	0.142394287662773
