"Latitude"	"Marginal"	"Upper"	"Lower"	"Stream"	"Stream_upper"	"Stream_lower"	"Lake"	"Lake_upper"	"Lake_lower"	"Terrestrial"	"Terr_upper"	"Terr_lower"	"Marine"	"Marine_upper"	"Marine_lower"
"1"	0	0.385741799475994	0.499631211086435	0.271852387865552	0.0310555353324597	0.220205687531374	-0.158094616866454	0.219479013478788	0.365756152268969	0.0732018746886074	0.313172853572735	0.414442072535986	0.211903634609484	0.282572144850748	0.412472096195562	0.152672193505934
"2"	0.452261306532663	0.385374903299958	0.498468880265366	0.27228092633455	0.0306886391564241	0.217990217889271	-0.156612939576422	0.219112117302753	0.364161683405354	0.0740625512001512	0.312805957396699	0.413179779971644	0.212432134821755	0.282205248674713	0.411408371346979	0.153002126002446
"3"	0.904522613065327	0.385008007123922	0.497309708680551	0.272706305567294	0.0303217429803884	0.215776853401398	-0.155133367440621	0.218745221126717	0.36257099608725	0.0749194461661832	0.312439061220664	0.411919354771539	0.212958767669788	0.281838352498677	0.410348552307589	0.153328152689765
"4"	1.35678391959799	0.384641110947887	0.496153763669262	0.273128458226512	0.0299548468043528	0.213565657578743	-0.153655963970037	0.218378324950681	0.360984187670196	0.075772462231166	0.312072165044628	0.410660847708574	0.213483482380682	0.281471456322641	0.40929270259794	0.153650210047342
"5"	1.80904522613065	0.384274214771851	0.495001114209992	0.27354731533371	0.0295879506283171	0.211356696433795	-0.152180795177161	0.218011428774645	0.359401358555696	0.0766214989935951	0.311705268868592	0.409404311298079	0.214006226439106	0.281104560146606	0.408240886747608	0.153968233545603
"6"	2.26130653266332	0.383907318595816	0.493851830960884	0.273962806230747	0.0292210544522815	0.209150038600672	-0.150707929696109	0.21764453259861	0.357822612295606	0.0774664529016132	0.311338372692557	0.408149799867488	0.214526945517626	0.28073766397057	0.407193170302264	0.154282157638875
"7"	2.71356783919598	0.38354042241978	0.492705986298611	0.274374858540948	0.0288541582762458	0.20694575546195	-0.149237438909458	0.217277636422574	0.356248055699911	0.0783072171452377	0.310971476516521	0.406897369629056	0.215045583403986	0.280370767794534	0.406149619830144	0.154591915758924
"8"	3.16582914572864	0.383173526243744	0.491563654357683	0.274783398129805	0.0284872621002101	0.204743921282625	-0.147769397082205	0.216910740246539	0.354677798947935	0.0791436815451425	0.310604580340485	0.405647078755722	0.215562081925248	0.280003871618499	0.405110302927879	0.154897440309119
"9"	3.61809045226131	0.382806630067708	0.490424911070106	0.275188349065311	0.0281203659241744	0.20254461335166	-0.146303881503311	0.216543844070503	0.353111955703062	0.0799757324379437	0.31023768416445	0.404398987460259	0.216076380868641	0.279636975442463	0.404075288225639	0.155198662659287
"10"	4.07035175879397	0.382439733891673	0.489289834205375	0.275589633577971	0.0277534697481388	0.20034791213158	-0.144840972635302	0.216176947894467	0.351550643230992	0.080803252557942	0.309870787988414	0.40315315807785	0.216588417898978	0.279270079266427	0.403044645391543	0.155495513141311
"11"	4.52261306532663	0.382072837715637	0.488158503410714	0.275987172020561	0.0273865735721031	0.198153901416645	-0.143380754272438	0.215810051718432	0.349993982521578	0.0816261209152851	0.309503891812378	0.401909655152236	0.21709812847252	0.278903183090392	0.402018445135274	0.155787921045509
"12"	4.9748743718593	0.381705941539602	0.48703100025152	0.276380882827683	0.0270196773960675	0.195962668500129	-0.141923313707994	0.215443155542396	0.348442098414265	0.0824442126705263	0.309136995636343	0.400668545525566	0.21760544574712	0.278536286914356	0.400996759210855	0.156075814617857
"13"	5.42713567839196	0.381339045363566	0.485907408251931	0.276770682475201	0.0266527812200318	0.193774304351305	-0.140468741911241	0.21507625936636	0.34689511972716	0.0832573990055603	0.308770099460307	0.399429898432107	0.218110300488508	0.27816939073832	0.39997966041853	0.156359121058111
"14"	5.87939698492462	0.38097214918753	0.484787812935438	0.277156485439622	0.0262858850439961	0.191588903802741	-0.139017133714749	0.214709363190325	0.345353179389712	0.084065546990937	0.308403203284271	0.398193785595965	0.218612620972578	0.277802494562285	0.398967222605685	0.156637766518884
"15"	6.33165829145729	0.380605253011495	0.483672301865466	0.277538204157524	0.0259189888679605	0.189406565748588	-0.137568588012667	0.214342467014289	0.343816414579012	0.0848685194495659	0.308036307108236	0.39696028133297	0.219112332883502	0.277435598386249	0.397959520666763	0.156911676105735
"16"	6.78391959798995	0.380238356835459	0.482560964685812	0.277915748985106	0.0255520926919248	0.187227393354555	-0.136123207970705	0.213975570838253	0.342284966859667	0.0856661748168396	0.3076694109322	0.395729462656869	0.219609359207531	0.277068702210213	0.396956630542092	0.157180773878335
"17"	7.23618090452261	0.379871460659423	0.481453893160863	0.278289028157983	0.0251851965158892	0.185051494280341	-0.134681101248563	0.213608674662218	0.340758982327206	0.086458366997229	0.307302514756164	0.394501409390007	0.220103620122322	0.276701806034178	0.395958629215588	0.157444982852767
"18"	7.68844221105528	0.379504564483388	0.480351181215454	0.278657947751321	0.0248183003398535	0.182878980915324	-0.133242380235617	0.213241778486182	0.339238611754945	0.0872449452174185	0.306935618580129	0.39327620427862	0.220595032881637	0.276334909858142	0.394965594711247	0.157704225005036
"19"	8.14070351758794	0.379137668307352	0.479252924974261	0.279022411640442	0.0244514041638179	0.18070997062837	-0.131807162300734	0.212874882310146	0.337724010744212	0.0880257538760803	0.306568722404093	0.392053933112937	0.221083511695249	0.275968013682106	0.393977606088375	0.157958421275837
