"Latitude"	"Marginal"	"Upper"	"Lower"	"Stream"	"Stream_upper"	"Stream_lower"	"Lake"	"Lake_upper"	"Lake_lower"
"1"	0	0.449123577457528	0.532916630681771	0.365330524233286	0.400063494834622	0.55857330746648	0.241553682202764	0.383480254626846	0.505322526055128	0.261637983198565
"2"	0.452261306532663	0.448879971087425	0.532016803059504	0.365743139115345	0.399819888464518	0.556777209078621	0.242862567850416	0.383236648256743	0.504046062554011	0.262427233959475
"3"	0.904522613065327	0.448636364717321	0.531119723969756	0.366153005464886	0.399576282094414	0.55498280173688	0.244169762451949	0.382993041886639	0.502772721930334	0.263213361842944
"4"	1.35678391959799	0.448392758347217	0.530225459257538	0.366560057436897	0.399332675724311	0.55319013657579	0.245475214872832	0.382749435516536	0.501502585421564	0.263996285611507
"5"	1.80904522613065	0.448149151977114	0.529334076590548	0.36696422736368	0.399089069354207	0.551399266751489	0.246778871956925	0.382505829146432	0.500235736841281	0.264775921451583
"6"	2.26130653266332	0.44790554560701	0.528445645508856	0.367365445705164	0.398845462984104	0.549610247539344	0.248080678428863	0.382262222776328	0.498972262669151	0.265552182883505
"7"	2.71356783919598	0.447661939236907	0.52756023747541	0.367763640998403	0.398601856614	0.547823136437059	0.249380576790941	0.382018616406225	0.497712252143918	0.266324980668531
"8"	3.16582914572864	0.447418332866803	0.526677925927314	0.368158739806292	0.398358250243896	0.546037993273635	0.250678507214158	0.381775010036121	0.496455797359469	0.267094222712773
"9"	3.61809045226131	0.447174726496699	0.52579878632781	0.368550666665588	0.398114643873793	0.544254880324545	0.25197440742304	0.381531403666017	0.495202993364038	0.267859813967996
"10"	4.07035175879397	0.446931120126596	0.52492289621891	0.368939344034281	0.397871037503689	0.542473862433524	0.253268212573854	0.381287797295914	0.493953938262588	0.268621656329239
"11"	4.52261306532663	0.446687513756492	0.524050335274586	0.369324692238398	0.397627431133585	0.540695007141393	0.254559855125778	0.38104419092581	0.492708733322424	0.269379648529196
"12"	4.9748743718593	0.446443907386388	0.523181185354444	0.369706629418332	0.397383824763482	0.538918384822378	0.255849264704585	0.380800584555706	0.491467483082063	0.27013368602935
"13"	5.42713567839196	0.446200301016285	0.522315530557764	0.370085071474805	0.397140218393378	0.537144068828412	0.257136367958344	0.380556978185603	0.490230295463397	0.270883660907808
"14"	5.87939698492462	0.445956694646181	0.521453457277813	0.370459932014549	0.396896612023274	0.535372135641926	0.258421088404623	0.380313371815499	0.488997281887155	0.271629461743843
"15"	6.33165829145729	0.445713088276077	0.520595054256285	0.370831122295869	0.396653005653171	0.5336026650377	0.259703346268642	0.380069765445396	0.487768557391671	0.27237097349912
"16"	6.78391959798995	0.445469481905974	0.519740412637751	0.371198551174197	0.396409399283067	0.531835740254356	0.260983058311778	0.379826159075292	0.486544240754947	0.273108077395637
"17"	7.23618090452261	0.44522587553587	0.51888962602393	0.37156212504781	0.396165792912964	0.530071448176135	0.262260137649792	0.379582552705188	0.485324454619988	0.273840650790388
"18"	7.68844221105528	0.444982269165766	0.518042790527642	0.371921747803891	0.39592218654286	0.528309879525635	0.263534493560085	0.379338946335085	0.484109325623355	0.274568567046814
"19"	8.14070351758794	0.444738662795663	0.517200004826227	0.372277320765099	0.395678580172756	0.526551129068229	0.264806031277283	0.379095339964981	0.482898984526875	0.275291695403087
"20"	8.5929648241206	0.444495056425559	0.516361370214225	0.372628742636893	0.395434973802653	0.524795295828956	0.26607465177635	0.378851733594877	0.481693566352424	0.276009900837331
"21"	9.04522613065327	0.444251450055456	0.515526990655096	0.372975909455815	0.395191367432549	0.523042483322689	0.267340251542409	0.378608127224774	0.480493210519658	0.276723043929889
"22"	9.49748743718593	0.444007843685352	0.514696972831708	0.373318714538996	0.394947761062445	0.521292799798495	0.268602722326396	0.37836452085467	0.479298060986556	0.277430980722784
"23"	9.94974874371859	0.443764237315248	0.513871426195339	0.373657048435157	0.394704154692342	0.519546358499099	0.269861950885585	0.378120914484566	0.478108266392594	0.278133562576538
"24"	10.4020100502513	0.443520630945145	0.513050463012873	0.373990798877416	0.394460548322238	0.517803277936498	0.271117818707978	0.377877308114463	0.47692398020434	0.278830636024585
"25"	10.8542713567839	0.443277024575041	0.512234198411878	0.374319850738204	0.394216941952134	0.51606368218477	0.272370201719499	0.377633701744359	0.475745360863216	0.279522042625502
"26"	11.3065326633166	0.443033418204937	0.511422750423202	0.374644085986673	0.393973335582031	0.514327701191246	0.273618969972815	0.377390095374255	0.474572571935131	0.28020761881338
"27"	11.7587939698492	0.442789811834834	0.510616240020725	0.374963383648942	0.393729729211927	0.512595471107262	0.274863987316592	0.377146489004152	0.473405782261637	0.280887195746666
"28"	12.2110552763819	0.44254620546473	0.509814791157838	0.375277619771622	0.393486122841824	0.510867134639791	0.276105111043856	0.376902882634048	0.472245166112216	0.281560599155881
"29"	12.6633165829146	0.442302599094626	0.50901853080022	0.375586667389033	0.39324251647172	0.509142841425342	0.277342191518098	0.376659276263945	0.471090903337225	0.282227649190664
"30"	13.1155778894472	0.442058992724523	0.508227588954449	0.375890396494596	0.392998910101616	0.507422748427597	0.278575071775635	0.376415669893841	0.469943179520999	0.282888160266683
"31"	13.5678391959799	0.441815386354419	0.507442098691943	0.376188674016896	0.392755303731513	0.505707020360343	0.279803587102682	0.376172063523737	0.468802186134497	0.283541940912978
"32"	14.0201005025126	0.441571779984316	0.506662196167686	0.376481363800945	0.392511697361409	0.503995830137349	0.281027564585469	0.375928457153634	0.467668120686839	0.284188793620428
