"Latitude"	"Marginal"	"Upper"	"Lower"	"Marine"	"Marine_upper"	"Marine_lower"	"Terrestrial"	"Terr_upper"	"Terr_lower"
"1"	0	0.114662669935093	0.188494317982334	0.0408310218878524	-0.178090156348419	0.0105729218204228	-0.366753234517261	-0.0698393400240588	0.040108412201399	-0.179787092249517
"2"	0.452261306532663	0.114662669935093	0.188494317982334	0.0408310218878524	-0.178090156348419	0.0105729218204228	-0.366753234517261	-0.0698393400240588	0.040108412201399	-0.179787092249517
"3"	0.904522613065327	0.114662669935093	0.188494317982334	0.0408310218878524	-0.178090156348419	0.0105729218204228	-0.366753234517261	-0.0698393400240588	0.040108412201399	-0.179787092249517
"4"	1.35678391959799	0.114662669935093	0.188494317982334	0.0408310218878524	-0.178090156348419	0.0105729218204228	-0.366753234517261	-0.0698393400240588	0.040108412201399	-0.179787092249517
"5"	1.80904522613065	0.114662669935093	0.188494317982334	0.0408310218878524	-0.178090156348419	0.0105729218204228	-0.366753234517261	-0.0698393400240588	0.040108412201399	-0.179787092249517
"6"	2.26130653266332	0.114662669935093	0.188494317982334	0.0408310218878524	-0.178090156348419	0.0105729218204228	-0.366753234517261	-0.0698393400240588	0.040108412201399	-0.179787092249517
"7"	2.71356783919598	0.114662669935093	0.188494317982334	0.0408310218878524	-0.178090156348419	0.0105729218204228	-0.366753234517261	-0.0698393400240588	0.040108412201399	-0.179787092249517
"8"	3.16582914572864	0.114662669935093	0.188494317982334	0.0408310218878524	-0.178090156348419	0.0105729218204228	-0.366753234517261	-0.0698393400240588	0.040108412201399	-0.179787092249517
"9"	3.61809045226131	0.114662669935093	0.188494317982334	0.0408310218878524	-0.178090156348419	0.0105729218204228	-0.366753234517261	-0.0698393400240588	0.040108412201399	-0.179787092249517
"10"	4.07035175879397	0.114662669935093	0.188494317982334	0.0408310218878524	-0.178090156348419	0.0105729218204228	-0.366753234517261	-0.0698393400240588	0.040108412201399	-0.179787092249517
"11"	4.52261306532663	0.114662669935093	0.188494317982334	0.0408310218878524	-0.178090156348419	0.0105729218204228	-0.366753234517261	-0.0698393400240588	0.040108412201399	-0.179787092249517
"12"	4.9748743718593	0.114662669935093	0.188494317982334	0.0408310218878524	-0.178090156348419	0.0105729218204228	-0.366753234517261	-0.0698393400240588	0.040108412201399	-0.179787092249517
"13"	5.42713567839196	0.114662669935093	0.188494317982334	0.0408310218878524	-0.178090156348419	0.0105729218204228	-0.366753234517261	-0.0698393400240588	0.040108412201399	-0.179787092249517
"14"	5.87939698492462	0.114662669935093	0.188494317982334	0.0408310218878524	-0.178090156348419	0.0105729218204228	-0.366753234517261	-0.0698393400240588	0.040108412201399	-0.179787092249517
"15"	6.33165829145729	0.114662669935093	0.188494317982334	0.0408310218878524	-0.178090156348419	0.0105729218204228	-0.366753234517261	-0.0698393400240588	0.040108412201399	-0.179787092249517
"16"	6.78391959798995	0.114662669935093	0.188494317982334	0.0408310218878524	-0.178090156348419	0.0105729218204228	-0.366753234517261	-0.0698393400240588	0.040108412201399	-0.179787092249517
"17"	7.23618090452261	0.114662669935093	0.188494317982334	0.0408310218878524	-0.178090156348419	0.0105729218204228	-0.366753234517261	-0.0698393400240588	0.040108412201399	-0.179787092249517
"18"	7.68844221105528	0.114662669935093	0.188494317982334	0.0408310218878524	-0.178090156348419	0.0105729218204228	-0.366753234517261	-0.0698393400240588	0.040108412201399	-0.179787092249517
"19"	8.14070351758794	0.114662669935093	0.188494317982334	0.0408310218878524	-0.178090156348419	0.0105729218204228	-0.366753234517261	-0.0698393400240588	0.040108412201399	-0.179787092249517
"20"	8.5929648241206	0.114662669935093	0.188494317982334	0.0408310218878524	-0.178090156348419	0.0105729218204228	-0.366753234517261	-0.0698393400240588	0.040108412201399	-0.179787092249517
"21"	9.04522613065327	0.114662669935093	0.188494317982334	0.0408310218878524	-0.178090156348419	0.0105729218204228	-0.366753234517261	-0.0698393400240588	0.040108412201399	-0.179787092249517
"22"	9.49748743718593	0.114662669935093	0.188494317982334	0.0408310218878524	-0.178090156348419	0.0105729218204228	-0.366753234517261	-0.0698393400240588	0.040108412201399	-0.179787092249517
"23"	9.94974874371859	0.114662669935093	0.188494317982334	0.0408310218878524	-0.178090156348419	0.0105729218204228	-0.366753234517261	-0.0698393400240588	0.040108412201399	-0.179787092249517
"24"	10.4020100502513	0.114662669935093	0.188494317982334	0.0408310218878524	-0.178090156348419	0.0105729218204228	-0.366753234517261	-0.0698393400240588	0.040108412201399	-0.179787092249517
"25"	10.8542713567839	0.114662669935093	0.188494317982334	0.0408310218878524	-0.178090156348419	0.0105729218204228	-0.366753234517261	-0.0698393400240588	0.040108412201399	-0.179787092249517
"26"	11.3065326633166	0.114662669935093	0.188494317982334	0.0408310218878524	-0.178090156348419	0.0105729218204228	-0.366753234517261	-0.0698393400240588	0.040108412201399	-0.179787092249517
"27"	11.7587939698492	0.114662669935093	0.188494317982334	0.0408310218878524	-0.178090156348419	0.0105729218204228	-0.366753234517261	-0.0698393400240588	0.040108412201399	-0.179787092249517
"28"	12.2110552763819	0.114662669935093	0.188494317982334	0.0408310218878524	-0.178090156348419	0.0105729218204228	-0.366753234517261	-0.0698393400240588	0.040108412201399	-0.179787092249517
"29"	12.6633165829146	0.114662669935093	0.188494317982334	0.0408310218878524	-0.178090156348419	0.0105729218204228	-0.366753234517261	-0.0698393400240588	0.040108412201399	-0.179787092249517
