"Latitude"	"Marginal"	"Upper"	"Lower"	"Terrestrial"	"Terr_upper"	"Terr_lower"	"Lakeweb"	"Lakeweb_upper"	"Lakeweb_lower"	"Marine"	"Marine_upper"	"Marine_lower"
"1"	0	0.815011798628259	0.893665103892514	0.736358493364004	0.754740160281879	0.837797943470898	0.67168237709286	0.727305637240344	0.829265932256036	0.625345342224652	0.901564309983591	0.991339715373385	0.811788904593797
"2"	0.452261306532663	0.81444001537837	0.89265790127121	0.73622212948553	0.754168377031989	0.83686456449809	0.671472189565889	0.728713187258055	0.831036170411573	0.626390204104537	0.900992526733702	0.990394597265356	0.811590456202047
"3"	0.904522613065327	0.81386823212848	0.891653013993301	0.73608345026366	0.7535965937821	0.83593408746658	0.67125910009762	0.730120737275767	0.83281304257942	0.627428431972113	0.900420743483812	0.989452066002637	0.811389420964988
"4"	1.35678391959799	0.813296448878591	0.890650480949513	0.735942416807669	0.753024810532211	0.835006550466871	0.671043070597551	0.731528287293478	0.834596477445035	0.628460097141921	0.899848960233923	0.988512154036166	0.81118576643168
"5"	1.80904522613065	0.812724665628702	0.889650341687867	0.735798989569536	0.752453027282322	0.834081991938538	0.670824062626105	0.732935837311189	0.836386403472286	0.629485271150092	0.899277176984034	0.98757489412687	0.810979459841197
"6"	2.26130653266332	0.812152882378813	0.888652636419916	0.73565312833771	0.751881244032433	0.833160450663873	0.670602037400992	0.734343387328901	0.838182748952423	0.630504025705378	0.898705393734145	0.986640319342333	0.810770468125956
"7"	2.71356783919598	0.811581099128924	0.887657406026655	0.735504792231192	0.751309460782543	0.832241965760988	0.670376955804099	0.735750937346612	0.839985442051653	0.631516432641571	0.898133610484255	0.985708463053117	0.810558757915393
"8"	3.16582914572864	0.811009315879034	0.886664692064111	0.735353939693957	0.750737677532654	0.831326576676361	0.670148778388946	0.737158487364323	0.841794410857285	0.632522563871362	0.897561827234366	0.98477935892873	0.810344295540003
"9"	3.61809045226131	0.810437532629145	0.885674536768546	0.735200528489744	0.750165894282765	0.830414323176809	0.669917465388721	0.738566037382035	0.843609583422427	0.633522491341643	0.896990043984477	0.983853040933211	0.810127047035743
"10"	4.07035175879397	0.809865749379256	0.884686983061266	0.735044515697245	0.749594111032875	0.829505245340863	0.669682976724888	0.739973587399746	0.845430887809202	0.63451628699029	0.896418260734588	0.982929543320348	0.809906978148828
"11"	4.52261306532663	0.809293966129366	0.883702074552998	0.734885857705735	0.749022327782986	0.828599383549552	0.669445272016421	0.741381137417457	0.847258252130485	0.63550402270443	0.895846477484698	0.98200890062849	0.809684054340907
"12"	4.9748743718593	0.808722182879477	0.88271985554779	0.734724510211164	0.748450544533097	0.827696778476547	0.669204310589647	0.742788687435169	0.849091604590139	0.636485770280199	0.895274694234809	0.981091147674959	0.809458240794659
"13"	5.42713567839196	0.808150399629588	0.881740371046417	0.734560428212759	0.747878761283208	0.826797471077679	0.668960051488736	0.74419623745288	0.850930873521742	0.637461601384018	0.89470291098492	0.98017631955004	0.809229502419799
"14"	5.87939698492462	0.807578616379699	0.880763666749236	0.734393566010161	0.747306978033318	0.825901502579797	0.66871245348684	0.745603787470592	0.852775987425821	0.638431587515362	0.894131127735031	0.979264451610548	0.808997803859513
"15"	6.33165829145729	0.807006833129809	0.879789789058467	0.734223877201152	0.746735194783429	0.82500891446896	0.668461475097898	0.747011337488303	0.854626875005569	0.639395799971037	0.893559344485141	0.978355579472943	0.808763109497339
"16"	6.78391959798995	0.80643504987992	0.878818785079846	0.734051314679994	0.74616341153354	0.824119748477949	0.668207074589131	0.748418887506014	0.856483465201075	0.640354309810954	0.892987561235252	0.977449739006006	0.808525383464499
"17"	7.23618090452261	0.805863266630031	0.877850702623628	0.733875830636434	0.745591628283651	0.823234046573078	0.667949209994223	0.749826437523725	0.858345687222057	0.641307187825394	0.892415777985363	0.976546966323038	0.808284589647688
"18"	7.68844221105528	0.805291483380142	0.876885590204869	0.733697376555415	0.745019845033761	0.822351850940305	0.667687839127218	0.751233987541437	0.860213470579122	0.642254504503752	0.891843994735474	0.975647297773595	0.808040691697352
"19"	8.14070351758794	0.804719700130252	0.875923497042971	0.733515903217533	0.744448061783872	0.821473203970616	0.667422919597129	0.752641537559148	0.862086745113561	0.643196330004736	0.891272211485584	0.974750769934735	0.807793653036434
"20"	8.5929648241206	0.804147916880363	0.874964473060427	0.733331360700299	0.743876278533983	0.820598148244682	0.667154408823284	0.75404908757686	0.863965441025703	0.644132734128016	0.890700428235695	0.973857419601763	0.807543436869627
"21"	9.04522613065327	0.803576133630474	0.874008568880716	0.733143698380232	0.743304495284094	0.819726726516778	0.666882264051409	0.755456637594571	0.865849488901841	0.6450637862873	0.890128644985806	0.972967283778482	0.80729000619313
"22"	9.49748743718593	0.803004350380585	0.873055835825321	0.732952864935849	0.742732712034204	0.81885898169795	0.666606442370458	0.756864187612282	0.867738819739755	0.64598955548481	0.889556861735917	0.972080399666919	0.807033323804914
"23"	9.94974874371859	0.802432567130695	0.872106325909791	0.7327588083516	0.742160928784315	0.817994956838428	0.666326900730203	0.758271737629994	0.869633364972857	0.64691011028713	0.888985078486027	0.971196804656537	0.806773352315518
"24"	10.4020100502513	0.801860783880806	0.871160091838824	0.732561475922788	0.741589145534426	0.817134695109272	0.66604359595958	0.759679287647705	0.87153305649299	0.64782551880242	0.888413295236138	0.970316536312906	0.80651005415937
