"Latitude"	"Marginal"	"Upper"	"Lower"	"Lake"	"Lake_upper"	"Lake_lower"
"1"	0	0.675759293310372	0.737475762297521	0.614042824323224	0.734887153612349	0.814955354933684	0.654818952291015
"2"	0.452261306532663	0.675759293310372	0.737475762297521	0.614042824323224	0.734887153612349	0.814955354933684	0.654818952291015
"3"	0.904522613065327	0.675759293310372	0.737475762297521	0.614042824323224	0.734887153612349	0.814955354933684	0.654818952291015
"4"	1.35678391959799	0.675759293310372	0.737475762297521	0.614042824323224	0.734887153612349	0.814955354933684	0.654818952291015
"5"	1.80904522613065	0.675759293310372	0.737475762297521	0.614042824323224	0.734887153612349	0.814955354933684	0.654818952291015
"6"	2.26130653266332	0.675759293310372	0.737475762297521	0.614042824323224	0.734887153612349	0.814955354933684	0.654818952291015
"7"	2.71356783919598	0.675759293310372	0.737475762297521	0.614042824323224	0.734887153612349	0.814955354933684	0.654818952291015
"8"	3.16582914572864	0.675759293310372	0.737475762297521	0.614042824323224	0.734887153612349	0.814955354933684	0.654818952291015
"9"	3.61809045226131	0.675759293310372	0.737475762297521	0.614042824323224	0.734887153612349	0.814955354933684	0.654818952291015
"10"	4.07035175879397	0.675759293310372	0.737475762297521	0.614042824323224	0.734887153612349	0.814955354933684	0.654818952291015
"11"	4.52261306532663	0.675759293310372	0.737475762297521	0.614042824323224	0.734887153612349	0.814955354933684	0.654818952291015
"12"	4.9748743718593	0.675759293310372	0.737475762297521	0.614042824323224	0.734887153612349	0.814955354933684	0.654818952291015
"13"	5.42713567839196	0.675759293310372	0.737475762297521	0.614042824323224	0.734887153612349	0.814955354933684	0.654818952291015
"14"	5.87939698492462	0.675759293310372	0.737475762297521	0.614042824323224	0.734887153612349	0.814955354933684	0.654818952291015
"15"	6.33165829145729	0.675759293310372	0.737475762297521	0.614042824323224	0.734887153612349	0.814955354933684	0.654818952291015
"16"	6.78391959798995	0.675759293310372	0.737475762297521	0.614042824323224	0.734887153612349	0.814955354933684	0.654818952291015
"17"	7.23618090452261	0.675759293310372	0.737475762297521	0.614042824323224	0.734887153612349	0.814955354933684	0.654818952291015
"18"	7.68844221105528	0.675759293310372	0.737475762297521	0.614042824323224	0.734887153612349	0.814955354933684	0.654818952291015
"19"	8.14070351758794	0.675759293310372	0.737475762297521	0.614042824323224	0.734887153612349	0.814955354933684	0.654818952291015
"20"	8.5929648241206	0.675759293310372	0.737475762297521	0.614042824323224	0.734887153612349	0.814955354933684	0.654818952291015
"21"	9.04522613065327	0.675759293310372	0.737475762297521	0.614042824323224	0.734887153612349	0.814955354933684	0.654818952291015
"22"	9.49748743718593	0.675759293310372	0.737475762297521	0.614042824323224	0.734887153612349	0.814955354933684	0.654818952291015
"23"	9.94974874371859	0.675759293310372	0.737475762297521	0.614042824323224	0.734887153612349	0.814955354933684	0.654818952291015
"24"	10.4020100502513	0.675759293310372	0.737475762297521	0.614042824323224	0.734887153612349	0.814955354933684	0.654818952291015
"25"	10.8542713567839	0.675759293310372	0.737475762297521	0.614042824323224	0.734887153612349	0.814955354933684	0.654818952291015
"26"	11.3065326633166	0.675759293310372	0.737475762297521	0.614042824323224	0.734887153612349	0.814955354933684	0.654818952291015
"27"	11.7587939698492	0.675759293310372	0.737475762297521	0.614042824323224	0.734887153612349	0.814955354933684	0.654818952291015
"28"	12.2110552763819	0.675759293310372	0.737475762297521	0.614042824323224	0.734887153612349	0.814955354933684	0.654818952291015
"29"	12.6633165829146	0.675759293310372	0.737475762297521	0.614042824323224	0.734887153612349	0.814955354933684	0.654818952291015
