"Latitude"	"Marginal"	"Upper"	"Lower"	"Marine"	"Marine_upper"	"Marine_lower"	"Lakeweb"	"Lakeweb_upper"	"Lakeweb_lower"
"1"	0	0.733883433481775	0.821870286559498	0.645896580404053	0.830186267925597	0.932749725204425	0.727622810646769	0.643862708775382	0.75985460821637	0.527870809334395
"2"	0.452261306532663	0.733238999136037	0.820760673173013	0.645717325099061	0.829541833579859	0.931712354097163	0.727371313062555	0.644886284799561	0.761242017946758	0.528530551652364
"3"	0.904522613065327	0.732594564790299	0.819653780781472	0.645535348799127	0.828897399234121	0.930677919509942	0.7271168789583	0.64590986082374	0.762636422106495	0.529183299540985
"4"	1.35678391959799	0.731950130444562	0.818549652976788	0.645350607912335	0.828252964888383	0.929646455327888	0.726859474448879	0.646933436847919	0.764037754248916	0.529829119446921
"5"	1.80904522613065	0.731305696098824	0.817448334017979	0.645163058179668	0.827608530542645	0.928617995695392	0.726599065389898	0.647957012872098	0.765445947548482	0.530468078195713
"6"	2.26130653266332	0.730661261753086	0.816349868834663	0.644972654671509	0.826964096196907	0.927592575010965	0.72633561738285	0.648980588896276	0.766860934845937	0.531100242946615
"7"	2.71356783919598	0.730016827407348	0.815254303030105	0.644779351784591	0.82631966185117	0.926570227921728	0.726069095780611	0.650004164920455	0.768282648692497	0.531725681148413
"8"	3.16582914572864	0.72937239306161	0.814161682883782	0.644583103239438	0.825675227505432	0.925550989317558	0.725799465693305	0.651027740944634	0.769711021393046	0.532344460496222
"9"	3.61809045226131	0.728727958715872	0.813072055353429	0.644383862078315	0.825030793159694	0.924534894324856	0.725526691994531	0.652051316968813	0.771145985048291	0.532956648889334
"10"	4.07035175879397	0.728083524370134	0.811985468076534	0.644181580663734	0.824386358813956	0.923521978299942	0.725250739327969	0.653074892992991	0.772587471595863	0.53356231439012
"11"	4.52261306532663	0.727439090024396	0.810901969371249	0.643976210677544	0.823741924468218	0.922512276822063	0.724971572114373	0.65409846901717	0.774035412850317	0.534161525184023
"12"	4.9748743718593	0.726794655678659	0.809821608236679	0.643767703120638	0.82309749012248	0.92150582568601	0.724689154558951	0.655122045041349	0.775489740542031	0.534754349540667
"13"	5.42713567839196	0.726150221332921	0.80874443435251	0.643556008313331	0.822453055776742	0.920502660894329	0.724403450659155	0.656145621065528	0.776950386354965	0.53534085577609
"14"	5.87939698492462	0.725505786987183	0.807670498077942	0.643341075896424	0.821808621431004	0.919502818649132	0.724114424212877	0.657169197089707	0.778417281963278	0.535921112216135
"15"	6.33165829145729	0.724861352641445	0.806599850449879	0.64312285483301	0.821164187085266	0.918506335343475	0.723822038827058	0.658192773113885	0.779890359066784	0.536495187160986
"16"	6.78391959798995	0.724216918295707	0.805532543180351	0.642901293411063	0.820519752739529	0.917513247552329	0.723526257926728	0.659216349138064	0.781369549425241	0.537063148850887
"17"	7.23618090452261	0.723572483949969	0.8044686286531	0.642676339246838	0.819875318393791	0.916523592023108	0.723227044764473	0.660239925162243	0.782854784891465	0.537625065433021
"18"	7.68844221105528	0.722928049604231	0.803408159919319	0.642447939289144	0.819230884048053	0.915537405665767	0.722924362430339	0.661263501186422	0.784345997443265	0.538181004929578
"19"	8.14070351758794	0.722283615258493	0.802351190692476	0.64221603982451	0.818586449702315	0.914554725542449	0.722618173862181	0.662287077210601	0.785843119214206	0.538731035206995
"20"	8.5929648241206	0.721639180912755	0.801297775342192	0.641980586483319	0.817942015356577	0.913575588856693	0.722308441856461	0.663310653234779	0.787346082523185	0.539275223946374
"21"	9.04522613065327	0.720994746567017	0.800247968887118	0.641741524246916	0.817297581010839	0.912600032942177	0.721995129079501	0.664334229258958	0.788854819902847	0.539813638615069
"22"	9.49748743718593	0.72035031222128	0.799201826986783	0.641498797455776	0.816653146665101	0.911628095251015	0.721678198079187	0.665357805283137	0.790369264126831	0.540346346439442
"23"	9.94974874371859	0.719705877875542	0.798159405932337	0.641252349818746	0.816008712319363	0.910659813341581	0.721357611297145	0.666381381307316	0.791889348235857	0.540873414378774
"24"	10.4020100502513	0.719061443529804	0.797120762636183	0.641002124423425	0.815364277973625	0.909695224865874	0.721033331081377	0.667404957331495	0.793415005562676	0.541394909100313
"25"	10.8542713567839	0.718417009184066	0.79608595462041	0.640748063747722	0.814719843627888	0.908734367556414	0.720705319699361	0.668428533355673	0.794946169755881	0.541910896955466
"26"	11.3065326633166	0.717772574838328	0.795055040004011	0.640490109672645	0.81407540928215	0.907777279212668	0.720373539351632	0.669452109379852	0.796482774802604	0.5424214439571
"27"	11.7587939698492	0.71712814049259	0.794028077488827	0.640228203496353	0.813430974936412	0.906823997687006	0.720037952185817	0.670475685404031	0.798024755050111	0.54292661575795
"28"	12.2110552763819	0.716483706146852	0.793005126344171	0.639962285949534	0.812786540590674	0.905874560870189	0.719698520311159	0.67149926142821	0.799572045226314	0.543426477630106
"29"	12.6633165829146	0.715839271801114	0.791986246390082	0.639692297212146	0.812142106244936	0.90492900667638	0.719355205813492	0.672522837452388	0.80112458045921	0.543921094445566
"30"	13.1155778894472	0.715194837455376	0.790971497979184	0.639418176931569	0.811497671899198	0.903987373027698	0.719007970770698	0.673546413476567	0.802682296295291	0.544410530657844
"31"	13.5678391959799	0.714550403109639	0.789960941977073	0.639139864242204	0.81085323755346	0.903049697838293	0.718656777268627	0.674569989500746	0.804245128716909	0.544894850284583
"32"	14.0201005025126	0.713905968763901	0.788954639741223	0.638857297786578	0.810208803207722	0.902116018997971	0.718301587417473	0.675593565524925	0.805813014158655	0.545374116891194
