"Latitude"	"Marginal"	"Upper"	"Lower"	"Marine"	"Marine_upper"	"Marine_lower"	"Lakeweb"	"Lakeweb_upper"	"Lakeweb_lower"	"Stream"	"Stream_upper"	"Stream_lower"
"1"	0	0.700420531111855	0.799158683305118	0.601682378918593	0.777444564771947	0.885080586963009	0.669808542580885	0.595189176867485	0.707970873877107	0.482407479857862	0.532733974411081	0.661663204825767	0.403804743996395
"2"	0.452261306532663	0.69998902313647	0.798186910509699	0.601791135763241	0.777013056796562	0.884123728255474	0.669902385337649	0.596707209834718	0.70998416337063	0.483430256298807	0.534461855586035	0.663835633359196	0.405088077812874
"3"	0.904522613065327	0.699557515161085	0.797218667266321	0.601896363055849	0.776581548821176	0.883170252573377	0.669992845068976	0.598225242801952	0.712003171778719	0.484447313825185	0.53618973676099	0.66601702347622	0.406362450045759
"4"	1.35678391959799	0.6991260071857	0.79625401208856	0.60199800228284	0.776150040845791	0.882220209859992	0.670079871831591	0.599743275769186	0.714027823893444	0.485458727644928	0.537917617935944	0.668207281597116	0.407627954274772
"5"	1.80904522613065	0.698694499210315	0.795293004386271	0.602095994034359	0.775718532870406	0.881273650708239	0.670163415032573	0.60126130873642	0.716058044994678	0.486464572478162	0.539645499110898	0.670406313648769	0.408884684573028
"6"	2.26130653266332	0.69826299123493	0.794335704468082	0.602190278001777	0.775287024895021	0.880330626360069	0.670243423429973	0.602779341703654	0.71809376087571	0.487464922531597	0.541373380285853	0.672614025136587	0.410132735435118
"7"	2.71356783919598	0.697831483259544	0.793382173543085	0.602280792976004	0.774855516919636	0.879391188705243	0.670319845134029	0.604297374670887	0.720134897867337	0.488459851474437	0.543101261460807	0.674830321214641	0.411372201706973
"8"	3.16582914572864	0.697399975284159	0.792432473721662	0.602367476846656	0.774424008944251	0.878455390279498	0.670392627609004	0.605815407638121	0.722181382860459	0.489449432415783	0.544829142635761	0.677055106753952	0.412603178517571
"9"	3.61809045226131	0.696968467308774	0.7914866680154	0.602450266602149	0.773992500968866	0.87752328426206	0.670461717675672	0.607333440605355	0.724233143327227	0.490433737883483	0.546557023810716	0.679288286408885	0.413825761212547
"10"	4.07035175879397	0.696536959333389	0.790544820336037	0.602529098330741	0.773560992993481	0.876594924472466	0.670527061514495	0.608851473572589	0.72629010734077	0.491412839804408	0.54828490498567	0.681529764681594	0.415040045289746
"11"	4.52261306532663	0.696105451358004	0.78960699549338	0.602603907222628	0.773129485018095	0.875670365366673	0.670588604669518	0.610369506539822	0.728352203593544	0.492386809486101	0.550012786160624	0.683779445984484	0.416246126336765
"12"	4.9748743718593	0.695673943382619	0.788673259192131	0.602674627573107	0.77269797704271	0.874749662032414	0.670646292053007	0.611887539507056	0.730419361414349	0.493355717599764	0.551740667335579	0.68603723470065	0.417444099970508
"13"	5.42713567839196	0.695242435407234	0.787743678027569	0.602741192786898	0.772266469067325	0.873832870183763	0.670700067950887	0.61340557247429	0.732491510784036	0.494319634164544	0.553468548510533	0.688303035242279	0.418634061778788
"14"	5.87939698492462	0.694810927431849	0.786818319480022	0.602803535383676	0.77183496109194	0.872920046154891	0.67074987602899	0.614923605441524	0.734568582349965	0.495278628533083	0.555196429685488	0.690576752106985	0.41981610726399
"15"	6.33165829145729	0.694379419456464	0.785897251908055	0.602861587004872	0.771403453116555	0.872011246892951	0.670795659340159	0.616441638408758	0.736650507439245	0.49623276937827	0.556924310860442	0.692858289932076	0.420990331788808
"16"	6.78391959798995	0.693947911481078	0.784980544540328	0.602915278421829	0.77097194514117	0.871106529950091	0.670837360332249	0.617959671375991	0.738737218070792	0.497182124681191	0.558652192035396	0.695147553546729	0.422156830524063
"17"	7.23618090452261	0.693516403505693	0.784068267466043	0.602964539545343	0.770540437165785	0.870205953474523	0.670874920857046	0.619477704343225	0.740828646966261	0.49812676172019	0.560380073210351	0.697444448022097	0.423315698398604
"18"	7.68844221105528	0.693084895530308	0.783160491623915	0.603009299436701	0.7701089291904	0.869309576200644	0.670908282180156	0.620995737310459	0.742924727559875	0.499066747061043	0.562107954385305	0.699748878719325	0.424467030051285
"19"	8.14070351758794	0.692653387554923	0.782257288789606	0.60304948632024	0.769677421215014	0.868417457438149	0.67093738499188	0.622513770277693	0.745025394007214	0.500002146548172	0.563835835560259	0.70206075133551	0.425610919785008
"20"	8.5929648241206	0.692221879579538	0.781358731561545	0.603085027597531	0.769245913239629	0.86752965706012	0.670962169419138	0.624031803244927	0.747130581192979	0.500933025296875	0.565563716735214	0.7043799719476	0.426747461522827
"21"	9.04522613065327	0.691790371604153	0.780464893345072	0.603115849863234	0.768814405264244	0.866646235490041	0.670982575038447	0.62554983621216	0.749240224737795	0.501859447686526	0.567291597910168	0.706706447054256	0.42787674876608
"22"	9.49748743718593	0.691358863628768	0.779575848334835	0.6031418789227	0.768382897288859	0.865767253687706	0.670998540890012	0.627067869179394	0.75135426100408	0.502781477354708	0.569019479085122	0.709040083615708	0.428998874554537
"23"	9.94974874371859	0.690927355653383	0.778691671495366	0.603163039811399	0.767951389313474	0.864892773133993	0.671010005492955	0.628585902146628	0.753472627101024	0.503699177192232	0.570747360260077	0.711380789091616	0.430113931428537
"24"	10.4020100502513	0.690495847677997	0.777812438539779	0.603179256816216	0.767519881338089	0.864022855814465	0.671016906861713	0.630103935113862	0.75559526088871	0.504612609339013	0.572475241435031	0.71372847147698	0.431222011393082
