"Latitude"	"Marginal"	"Upper"	"Lower"	"Lakeweb"	"Lakeweb_upper"	"Lakeweb_lower"	"Stream"	"Stream_upper"	"Stream_lower"
"1"	0	0.704450597876288	0.797503245582993	0.611397950169583	0.685971453334494	0.820292736700065	0.551650169968922	0.42102532353307	0.547114008810523	0.294936638255617
"2"	0.452261306532663	0.703637707596998	0.796120286263548	0.611155128930448	0.686557269878471	0.821290899072414	0.551823640684529	0.424070504513318	0.550637300912041	0.297503708114596
"3"	0.904522613065327	0.702824817317707	0.794740758216664	0.61090887641875	0.687143086422449	0.822297452095435	0.551988720749463	0.427115685493566	0.554169465668213	0.30006190531892
"4"	1.35678391959799	0.702011927038417	0.793364725292253	0.610659128784581	0.687728902966427	0.823312317656659	0.552145488276194	0.430160866473815	0.557710401451766	0.302611331495863
"5"	1.80904522613065	0.701199036759127	0.791992252525566	0.610405820992687	0.688314719510404	0.824335417095587	0.552294021925222	0.433206047454063	0.561260006392897	0.305152088515229
"6"	2.26130653266332	0.700386146479836	0.790623406148755	0.610148886810918	0.688900536054382	0.825366671259992	0.552434400848772	0.436251228434311	0.564818178453039	0.307684278415583
"7"	2.71356783919598	0.699573256200546	0.789258253601672	0.609888258799419	0.68948635259836	0.82640600056114	0.552566704635579	0.439296409414559	0.568384815496284	0.310208003332834
"8"	3.16582914572864	0.698760365921256	0.787896863541837	0.609623868300674	0.690072169142337	0.827453325027879	0.552691013256795	0.442341590394807	0.57195981535841	0.312723365431204
"9"	3.61809045226131	0.697947475641965	0.786539305853488	0.609355645430443	0.690657985686315	0.828508564359541	0.552807407013089	0.445386771375055	0.575543075913494	0.315230466836617
"10"	4.07035175879397	0.697134585362675	0.785185651655651	0.609083519069699	0.691243802230293	0.829571637977618	0.552915966482967	0.448431952355304	0.579134495138078	0.31772940957253
"11"	4.52261306532663	0.696321695083384	0.783835973309126	0.608807416857643	0.69182961877427	0.830642465076169	0.553016772472372	0.451477133335552	0.582733971172884	0.32022029549822
"12"	4.9748743718593	0.695508804804094	0.782490344422306	0.608527265185882	0.692415435318248	0.831720964670926	0.553109905965569	0.4545223143158	0.586341402382062	0.322703226249538
"13"	5.42713567839196	0.694695914524804	0.781148839855738	0.60824298919387	0.693001251862226	0.832807055647066	0.553195448077385	0.457567495296048	0.589956687409978	0.325178303182118
"14"	5.87939698492462	0.693883024245513	0.779811535725331	0.607954512765695	0.693587068406203	0.833900656805619	0.553273480006788	0.460612676276296	0.593579725235539	0.327645627317053
"15"	6.33165829145729	0.693070133966223	0.778478509404103	0.607661758528343	0.694172884950181	0.835001686908501	0.553344082991861	0.463657857256544	0.597210415224084	0.330105299289005
"16"	6.78391959798995	0.692257243686933	0.777149839522365	0.6073646478515	0.694758701494159	0.836110064722147	0.55340733826617	0.466703038236793	0.600848657176842	0.332557419296743
"17"	7.23618090452261	0.691444353407642	0.77582560596624	0.607063100849044	0.695344518038136	0.837225709059729	0.553463327016544	0.469748219217041	0.604494351377996	0.335002087056086
"18"	7.68844221105528	0.690631463128352	0.774505889874394	0.606757036382309	0.695930334582114	0.838348538821953	0.553512130342275	0.472793400197289	0.60814739863937	0.337439401755208
"19"	8.14070351758794	0.689818572849061	0.773190773632873	0.60644637206525	0.696516151126092	0.83947847303643	0.553553829215753	0.475838581177537	0.611807700342782	0.339869462012292
"20"	8.5929648241206	0.689005682569771	0.771880340867918	0.606131024271624	0.697101967670069	0.840615430895614	0.553588504444525	0.478883762157785	0.615475158480098	0.342292365835473
"21"	9.04522613065327	0.688192792290481	0.770574676436649	0.605810908144313	0.697687784214047	0.841759331793312	0.553616236634782	0.481928943138033	0.61914967569102	0.344708210585047
"22"	9.49748743718593	0.68737990201119	0.769273866415475	0.605485937606906	0.698273600758025	0.842910095359763	0.553637106156286	0.484974124118282	0.622831155298668	0.347117092937896
"23"	9.94974874371859	0.6865670117319	0.767977998086122	0.605156025377678	0.698859417302002	0.844067641495307	0.553651193108698	0.48801930509853	0.626519501342991	0.349519108854068
"24"	10.4020100502513	0.68575412145261	0.766687159919135	0.604821082986085	0.69944523384598	0.845231890402632	0.553658577289328	0.491064486078778	0.630214618612065	0.351914353545491
"25"	10.8542713567839	0.684941231173319	0.765401441554726	0.604481020791912	0.700031050389958	0.846402762617632	0.553659338162283	0.494109667059026	0.633916412671321	0.354302921446731
"26"	11.3065326633166	0.684128340894029	0.764120933780846	0.604135748007212	0.700616866933935	0.847580179038879	0.553653554828991	0.497154848039274	0.637624789890773	0.356684906187776
"27"	11.7587939698492	0.683315450614739	0.762845728508327	0.60378517272115	0.701202683477913	0.848764060955724	0.553641306000102	0.500200029019522	0.641339657470281	0.359060400568764
"28"	12.2110552763819	0.682502560335448	0.761575918742982	0.603429201927914	0.701788500021891	0.849954330075054	0.553622669968728	0.503245209999771	0.645060923462933	0.361429496536608
"29"	12.6633165829146	0.681689670056158	0.760311598554515	0.6030677415578	0.702374316565868	0.851150908546719	0.553597724585018	0.506290390980019	0.648788496796574	0.363792285163464
"30"	13.1155778894472	0.680876779776867	0.759052863042115	0.60270069651162	0.702960133109846	0.852353718987654	0.553566547232038	0.509335571960267	0.652522287293565	0.366148856626969
"31"	13.5678391959799	0.680063889497577	0.757799808296601	0.602327970698553	0.703545949653824	0.853562684504718	0.55352921480293	0.512380752940515	0.656262205688826	0.368499300192204
"32"	14.0201005025126	0.679250999218287	0.756552531358999	0.601949467077574	0.704131766197801	0.854777728716273	0.55348580367933	0.515425933920763	0.660008163646212	0.370843704195314
