"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	-0.271267698321601	0.138569537187123	-1.95762866664759	0.0515210077527452
"log(Species)"	0.59816464900656	0.0393440161138022	15.2034466251837	2.69734717835111e-36
