"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	0.273791944347668	0.0863844403959005	3.1694590263348	0.00177485798576629
"log(Toppreds)"	-0.448523943409566	0.0460880564428877	-9.73189103700601	1.7664437320316e-18
