"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	1.22947994959941	0.0749458734620352	16.4049052043168	1.65265245568837e-38
"log(Intermediate)"	0.232506738494692	0.0638640509381704	3.6406512753128	0.000348781697611946
