"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	1.91954086128569	0.0748507236582084	25.644920549478	3.11749436317459e-64
"log(Intermediate)"	0.231585209285342	0.0637829703978063	3.63083136205439	0.000361439869340691
