"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	0.296486489954553	0.108051776691447	2.74392979951825	0.00657886540086093
"log(Basal)"	-0.211543386415344	0.11877738813683	-1.78100722480653	0.0763100932242826
"log(Basal):Latitude"	-0.00570148782864129	0.00258106183902185	-2.20896986753405	0.0282227358571942
"log(Basal):Marine"	-0.297130001881708	0.208335275845768	-1.42621071095841	0.155244576209951
"log(Basal):Stream"	-0.191461727895743	0.066900524441912	-2.86188680123105	0.00462338339569811
"log(Basal):Terr"	-0.368986526323882	0.192035591834378	-1.9214486377198	0.0559852503547716
"log(Basal):Latitude:Marine"	0.00688246964562694	0.00477963899523315	1.43995595744595	0.151320962997323
"log(Basal):Latitude:Terr"	0.0134238285683646	0.00465136133263671	2.88599994891281	0.00429573629218673
