"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	1.14280377467835	0.119484830054919	9.56442566100719	2.21560512244163e-18
"log(Basal)"	-0.135859470259175	0.0688074104696819	-1.97448892977941	0.0495602058829449
