"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	-1.06256000979416	0.13938903741697	-7.62298118621486	7.64166646217448e-13
"log(Species)"	0.636073733510032	0.0399844320408172	15.9080347286341	2.77126766903343e-38
