"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	1.31750660901216	0.103646318189978	12.7115620894247	2.33476402678459e-27
"log(Basal)"	-0.245606397366966	0.058068638849922	-4.22958764371478	3.59837126169748e-05
