"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	0.964291479301793	0.0872178437774171	11.0561261037672	2.63872622064051e-22
"log(Toppreds)"	-0.449901977534526	0.0466167726909168	-9.65107517239581	3.22879922447729e-18
