"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	1.9183117160358	0.0746556998828326	25.6954488277046	1.62519936778364e-64
"log(Intermediate)"	0.230967057549416	0.0637525964611924	3.62286511248229	0.000371578550385749
