"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	-0.501818655064391	0.112991143384863	-4.44122114381241	1.50047475652065e-05
"log(Species)"	0.673726371776372	0.0341660989362947	19.7191483005591	3.17981972258014e-48
