"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	-1.30063306548252	0.135782469820121	-9.57879958440549	2.11626617781845e-17
"log(Species)"	0.745481212621543	0.0524460036404248	14.2142615428363	5.30841550144968e-30
"log(Species):Lake"	-0.121645277317719	0.0644291383885581	-1.88804755674526	0.0608644818220989
"log(Species):Terr"	-0.0536373689685858	0.0246169549098486	-2.17887911665008	0.0308316007802813
"log(Species):Latitude"	-0.000795143962790743	0.000819024616972309	-0.970842568481219	0.333119992150565
"log(Species):Lake:Latitude"	0.00524199986606023	0.00154185768323468	3.39979488577893	0.000855093502860898
