"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	-1.18895886836004	0.113656534203654	-10.4609812070252	1.35484667367679e-20
"log(Species)"	0.672804513824434	0.0343672988521915	19.5768808226117	8.11819456590454e-48
