"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	-0.929643173636083	0.117463856678008	-7.9142912545807	1.86240701212603e-13
"log(Species)"	0.694459100211555	0.0355185515295638	19.552010718498	9.56576129318885e-48
