"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	-0.891409753666697	0.11183832058378	-7.97052163349439	1.45704589602176e-13
"log(Species)"	0.65569226250271	0.0501053749501428	13.0862659575974	2.80976106937278e-28
"log(Species):Lake"	-0.0600449474078684	0.05857136712006	-1.02515871423639	0.306598599872873
"log(Species):Stream"	-0.207203026805291	0.0825636339999855	-2.509616119917	0.0129261818639735
"log(Species):Latitude"	-0.000809911063060703	0.000927338075869915	-0.873371949384203	0.38356868177184
"log(Species):Lake:Latitude"	0.00468473732928627	0.00144366644695359	3.24502750560697	0.0013889831210598
"log(Species):Stream:Latitude"	0.00684401114636642	0.00184835416819543	3.70275960318162	0.000279772034613307
