Web	Ecotype	Site	Latitude	Species	Links	Connectance	LS	LinkSD	Gen	GenSD	Vul	VulSD	Path	SWTL	Clus	Basal	Herbivores	Intermediate	Toppreds
WEB258.web	estuary	Mondego	40.13333333	32	340	0.33203125	10.625	7.90964600978	6.92	7.60484056375	5.40625	4.12203965744	0.515120967742	1.0	0.544575345907	0.21875	0.40625	0.34375	0.03125
WEB259.web	estuary	Mondego	40.13333333	25	191	0.3056	7.64	5.46596743496	5.38888888889	5.69735697874	3.88	3.10251510875	0.265	1.0	0.49323760432	0.28	0.4	0.28	0.04
WEB260.web	estuary	Mondego	40.13333333	26	243	0.359467455621	9.34615384615	6.25553009782	6.2	6.50845603811	4.76923076923	3.3201910546	0.383076923077	1.0	0.528759398496	0.230769230769	0.423076923077	0.307692307692	0.0384615384615
WEB261.web	estuary	Mondego	40.13333333	18	119	0.367283950617	6.61111111111	4.30510750357	4.69230769231	4.37448221788	3.38888888889	2.40690878027	0.333333333333	1.0	0.525769995032	0.277777777778	0.444444444444	0.277777777778	0.0
WEB262.web	estuary	Mondego	40.13333333	20	139	0.3475	6.95	4.46234243419	5.07142857143	4.75791499525	3.55	2.41816045787	0.421052631579	1.0	0.470539583656	0.3	0.4	0.25	0.05
WEB72.web	lake	Heney	46.03333333	17	64	0.221453287197	3.76470588235	1.76666557855	2.66666666667	1.24721912892	1.88235294118	1.27797417544	0.533088235294	1.0	0.142076502732	0.294117647059	0.235294117647	0.352941176471	0.117647058824
WEB134.web	lake	Madagascar	19	8	20	0.3125	2.5	0.866025403784	2.0	0.632455532034	1.25	0.968245836552	0.375	1.0	0.385964912281	0.375	0.25	0.125	0.25
WEB135.web	lake	Seychelles	4.679444444	5	12	0.48	2.4	0.8	2.0	0.0	1.2	0.979795897113	0.5	1.0	0.777777777778	0.4	0.2	0.0	0.4
WEB133.web	lake	Sri Lanka	7.872777778	7	16	0.326530612245	2.28571428571	0.880630571853	1.6	0.489897948557	1.14285714286	1.12485826772	0.333333333333	1.0	0.555555555556	0.285714285714	0.285714285714	0.0	0.428571428571
WEB131.web	lake	WMalaysia	4.210277778	15	50	0.222222222222	3.33333333333	1.73845397472	2.08333333333	1.60511335702	1.66666666667	1.53478192443	0.266666666667	1.0	0.263120567376	0.2	0.2	0.266666666667	0.333333333333
WEB132.web	lake	WMalaysia	4.210277778	12	40	0.277777777778	3.33333333333	1.64991582277	2.22222222222	1.13311544747	1.66666666667	1.59861050777	0.333333333333	1.0	0.407894736842	0.25	0.0833333333333	0.333333333333	0.333333333333
WEB118.web	lake	Leven	56.68853056	10	29	0.29	2.9	1.48660687473	1.875	0.7806247498	1.5	1.11803398875	0.744444444444	1.0	0.319047619048	0.2	0.2	0.4	0.2
WEB23.web	terrestrial	Aspen	50.42138889	15	58	0.257777777778	3.86666666667	2.06128331117	2.23076923077	1.18671143235	1.93333333333	2.64491125665	0.22380952381	1.0	0.405172413793	0.133333333333	0.266666666667	0.266666666667	0.333333333333
WEB24.web	terrestrial	Aspen	50.42138889	11	32	0.264462809917	2.90909090909	1.5048132143	2.0	0.866025403784	1.45454545455	1.30479091767	0.463636363636	1.0	0.311111111111	0.272727272727	0.181818181818	0.181818181818	0.363636363636
WEB25.web	terrestrial	Aspen	50.42138889	24	74	0.128472222222	3.08333333333	1.70579079087	1.7619047619	1.1507662832	1.54166666667	1.95744660776	0.139492753623	1.0	0.0714285714286	0.125	0.375	0.166666666667	0.333333333333
WEB26.web	terrestrial	Aspen	50.42138889	32	112	0.109375	3.5	2.17944947177	2.24	1.90326036054	1.75	1.83711730709	0.166330645161	1.0	0.195440251572	0.21875	0.25	0.3125	0.21875
WEB345.web	lake	Constance	47.63611111	20	158	0.395	7.9	3.65923489271	4.9375	3.45450340136	3.95	2.3339880034	0.555263157895	1.0	0.480093429777	0.2	0.1	0.6	0.1
WEB87.web	terrestrial	PondInlet	72.776375	11	34	0.280991735537	3.09090909091	1.67628081042	1.88888888889	0.73702773119	1.54545454545	1.72487872373	0.4	1.0	0.322916666667	0.181818181818	0.181818181818	0.181818181818	0.454545454545
WEB290.web	marine	NWCoast	45.5	25	134	0.2144	5.36	2.72587600598	4.46666666667	2.44585817705	2.68	3.6630042315	0.111666666667	1.0	0.0	0.4	0.0	0.0	0.6
WEB291.web	marine	NWCoast	45.5	24	160	0.277777777778	6.66666666667	2.79384243571	6.66666666667	3.34995854037	3.33333333333	3.64767810471	0.144927536232	1.0	0.0	0.5	0.0	0.0	0.5
WEB292.web	marine	NWCoast	45.5	26	176	0.260355029586	6.76923076923	2.74993275873	6.28571428571	3.08055123612	3.38461538462	3.94263600884	0.135384615385	1.0	0.0	0.461538461538	0.0	0.0	0.538461538462
WEB293.web	marine	NWCoast	45.5	22	112	0.231404958678	5.09090909091	2.44780218506	5.09090909091	2.64418901314	2.54545454545	2.99586491878	0.121212121212	1.0	0.0	0.5	0.0	0.0	0.5
Sierra.web	lake	Sierra	36.93333333	22	270	0.557851239669	12.2727272727	6.30688984398	7.26315789474	5.05591998254	6.27272727273	3.69498207871	0.766233766234	1.0	0.563268696407	0.136363636364	0.227272727273	0.5	0.136363636364
WEB74.web	marine	CapePeninsula	34.25	21	72	0.163265306122	3.42857142857	1.89162133962	1.89473684211	0.967619805834	1.71428571429	2.35317125726	0.185714285714	1.0	0.229376257545	0.0952380952381	0.428571428571	0.190476190476	0.285714285714
WEB95.web	terrestrial	Prudhow	70.18727222	10	24	0.24	2.4	0.916515138991	1.5	0.707106781187	1.2	0.979795897113	0.288888888889	1.0	0.469696969697	0.2	0.3	0.2	0.3
WEB339.web	marine	AustraliaShelf	38	24	130	0.225694444444	5.41666666667	3.04023939116	5.90909090909	2.71207888912	2.70833333333	3.44576027734	0.117753623188	1.0	0.0	0.541666666667	0.0	0.0	0.458333333333
WEB78.web	lake	LakeGeorge	0	16	54	0.2109375	3.375	1.36358901433	1.92857142857	1.33439583516	1.6875	1.26089006261	0.295833333333	1.0	0.304402515723	0.125	0.375	0.3125	0.1875
WEB67.web	stream	Keokuk	40.40444444	21	124	0.281179138322	5.90476190476	3.27915148585	3.26315789474	3.65401157004	2.95238095238	1.98748921473	0.404761904762	1.0	0.348957896942	0.0952380952381	0.333333333333	0.47619047619	0.0952380952381
GrandeCl.web	terrestrial	Grande	46.78583333	108	1784	0.152949245542	16.5185185185	9.47558410345	10.0224719101	10.5414937518	8.25925925926	5.83153999477	1.06801661475	1.0	0.265091290168	0.175925925926	0.342592592593	0.472222222222	0.00925925925926
GrandeSc.web	terrestrial	Grande	46.78583333	143	2898	0.141718421439	20.2657342657	12.6608773027	11.7258064516	13.4021776695	10.1678321678	6.42981039643	0.96045503792	1.0	0.282219548086	0.132867132867	0.377622377622	0.468531468531	0.020979020979
WEB288.web	estuary	Goose	30.09416667	48	439	0.190538194444	9.14583333333	4.92041700186	5.2619047619	3.11722956829	4.60416666667	4.32405858412	0.453014184397	1.0	0.311749832252	0.125	0.145833333333	0.541666666667	0.1875
WEB37.web	marine	Sealab	41.04694444	24	92	0.159722222222	3.83333333333	2.1730674684	2.0	1.25108648434	1.91666666667	2.46503324296	0.164855072464	1.0	0.177581594436	0.0416666666667	0.25	0.208333333333	0.5
WEB297.web	stream	LerderdergA	37.66666667	12	28	0.194444444444	2.33333333333	1.54560308258	1.55555555556	0.684934889219	1.16666666667	1.72401340546	0.212121212121	1.0	0.0	0.25	0.25	0.0	0.5
WEB300.web	stream	LerderdergA	37.66666667	20	70	0.175	3.5	2.43926218353	2.33333333333	0.86922698736	1.75	2.8788018341	0.165789473684	1.0	0.0	0.25	0.35	0.0	0.4
WEB303.web	stream	LerderdergA	37.66666667	21	82	0.185941043084	3.90476190476	2.67091498331	2.5625	1.1709371247	1.95238095238	3.09340605122	1.56432748538	1.0	0.0	0.238095238095	0.380952380952	0.0	0.380952380952
WEB306.web	stream	LerderdergA	37.66666667	33	174	0.159779614325	5.27272727273	3.8633689747	3.22222222222	2.14878662287	2.63636363636	4.11809151015	0.173295454545	1.0	0.0339088362618	0.181818181818	0.424242424242	0.0909090909091	0.30303030303
WEB298.web	stream	LerderdergB	37.66666667	12	30	0.208333333333	2.5	1.44337567297	1.875	0.7806247498	1.25	1.83143841465	1.45555555556	1.0	0.0	0.333333333333	0.166666666667	0.0	0.5
WEB301.web	stream	LerderdergB	37.66666667	18	60	0.185185185185	3.33333333333	2.26077666104	2.30769230769	0.910166120477	1.66666666667	2.72845092396	0.16339869281	1.0	0.0	0.277777777778	0.277777777778	0.0	0.444444444444
WEB304.web	stream	LerderdergB	37.66666667	18	50	0.154320987654	2.77777777778	2.04275292343	1.78571428571	1.08091042503	1.38888888889	2.31273981072	1.59166666667	1.0	0.0	0.222222222222	0.333333333333	0.0	0.444444444444
WEB307.web	stream	LerderdergB	37.66666667	36	174	0.134259259259	4.83333333333	4.16666666667	3.0	2.36351579148	2.41666666667	4.22541911136	0.131746031746	1.0	0.032905982906	0.194444444444	0.388888888889	0.0833333333333	0.333333333333
WEB299.web	stream	LerderdergC	37.66666667	16	48	0.1875	3.0	1.6201851746	2.18181818182	1.02851895445	1.5	1.9364916731	0.241666666667	1.0	0.0	0.3125	0.1875	0.0625	0.4375
WEB302.web	stream	LerderdergC	37.66666667	21	76	0.172335600907	3.61904761905	2.62725985222	2.375	0.85695682505	1.80952380952	3.12621858327	0.157142857143	1.0	0.0	0.238095238095	0.333333333333	0.0	0.428571428571
WEB305.web	stream	LerderdergC	37.66666667	13	46	0.272189349112	3.53846153846	1.7371676601	2.55555555556	0.831479419283	1.76923076923	2.3584168795	0.224358974359	1.0	0.0	0.307692307692	0.307692307692	0.0	0.384615384615
WEB308.web	stream	LerderdergC	37.66666667	35	172	0.140408163265	4.91428571429	4.10832902126	3.18518518519	2.53913133348	2.45714285714	4.12894214846	0.128571428571	1.0	0.0341032221272	0.228571428571	0.371428571429	0.0571428571429	0.342857142857
WEB355.web	lake	Tuesday	46.21666667	21	138	0.312925170068	6.57142857143	3.49538081971	5.46153846154	3.17721175816	3.38095238095	1.70367084	0.354761904762	1.0	0.314593168848	0.380952380952	0.333333333333	0.285714285714	0.0
WEB356.web	lake	Tuesday	46.21666667	19	104	0.288088642659	5.47368421053	3.17015165187	3.85714285714	2.99659670906	2.84210526316	2.0329692543	0.312865497076	1.0	0.309420928865	0.263157894737	0.368421052632	0.315789473684	0.0526315789474
WEB203.web	stream	Yellowstone	44.4	10	32	0.32	3.2	0.979795897113	1.77777777778	0.916245694582	1.6	1.68522995464	0.266666666667	1.0	0.0	0.1	0.5	0.0	0.4
WEB124.web	stream	Yellowstone	44.56666667	10	26	0.26	2.6	1.01980390272	2.16666666667	0.897527467856	1.3	1.26885775404	0.233333333333	1.0	0.0	0.4	0.2	0.0	0.4
WEB137.web	lake	HongKong	22.25833333	11	28	0.231404958678	2.54545454545	1.07565086965	1.75	1.08972473589	1.27272727273	1.21287855128	0.218181818182	1.0	0.217948717949	0.272727272727	0.363636363636	0.0909090909091	0.272727272727
WEB266.web	marine	Antarctica	64.5	28	431	0.549744897959	15.3928571429	4.89077119247	8.38461538462	3.87374717293	7.78571428571	6.51567967542	0.519841269841	1.0	0.623434333003	0.0714285714286	0.0	0.785714285714	0.142857142857
WEB280.web	stream	Duffin	43.96666667	33	264	0.242424242424	8.0	5.50481882563	5.5	1.32287565553	4.0	7.0967342041	0.159090909091	1.0	0.0977102808625	0.272727272727	0.121212121212	0.0	0.606060606061
WEB281.web	stream	Duffin	44.96666667	26	152	0.224852071006	5.84615384615	4.34734496952	4.0	1.0760551737	2.92307692308	5.51866118744	0.132307692308	1.0	0.0691685062546	0.269230769231	0.115384615385	0.0	0.615384615385
WEB282.web	stream	Duffin	45.96666667	29	176	0.209274673008	6.06896551724	5.07822283931	4.19047619048	0.957131011535	3.03448275862	6.3271868708	0.108374384236	1.0	0.0	0.275862068966	0.0	0.0	0.724137931034
WEB283.web	stream	Duffin	46.96666667	19	102	0.282548476454	5.36842105263	2.77603515668	4.25	0.924211375534	2.68421052632	4.16820839436	0.149122807018	1.0	0.0	0.368421052632	0.0	0.0	0.631578947368
WEB284.web	stream	Duffin	47.96666667	17	74	0.256055363322	4.35294117647	2.61086364955	3.36363636364	1.36666330712	2.17647058824	3.53528922384	0.136029411765	1.0	0.0	0.352941176471	0.0	0.0	0.647058823529
WEB285.web	stream	Duffin	48.96666667	26	152	0.224852071006	5.84615384615	4.31181121761	4.22222222222	1.08297714942	2.92307692308	5.54646857103	0.12	1.0	0.0225782365927	0.307692307692	0.0384615384615	0.0	0.653846153846
WEB286.web	stream	Duffin	49.96666667	20	92	0.23	4.6	3.27719392163	3.06666666667	0.853749898324	2.3	4.36004587132	0.121052631579	1.0	0.0	0.25	0.0	0.0	0.75
WEB287.web	stream	Duffin	50.96666667	20	88	0.22	4.4	3.10483493925	3.38461538462	1.14612803275	2.2	3.98246155035	0.115789473684	1.0	0.0	0.35	0.0	0.0	0.65
WEB268.web	marine	Alvarado	18.79166667	30	448	0.497777777778	14.9333333333	4.73708771293	8.48148148148	3.40337926153	7.63333333333	5.72412050498	1.0816091954	1.0	0.529241245265	0.1	0.0	0.9	0.0
WEB64.web	stream	Linesville	41.65916667	19	56	0.15512465374	2.94736842105	1.98610129096	1.64705882353	1.02562328083	1.47368421053	2.3701747893	0.12865497076	1.0	0.0372549019608	0.105263157895	0.368421052632	0.0	0.526315789474
WEB348.web	marine	Chesapeake	37.21666667	24	88	0.152777777778	3.66666666667	2.54405625375	4.0	1.90692517849	1.83333333333	2.74873708375	1.72510822511	1.0	0.0	0.541666666667	0.0	0.0	0.458333333333
WEB349.web	marine	Chesapeake	37.21666667	19	58	0.160664819945	3.05263157895	1.95942215463	3.22222222222	1.31468439624	1.52631578947	2.25641590634	0.0847953216374	1.0	0.0	0.526315789474	0.0	0.0	0.473684210526
WEB350.web	marine	Chesapeake	37.21666667	24	76	0.131944444444	3.16666666667	1.97202659437	3.45454545455	1.15708382376	1.58333333333	2.13924960883	0.0905797101449	1.0	0.0486394557823	0.541666666667	0.0416666666667	0.0	0.416666666667
WEB105.web	marine	Maine	42.66666667	10	44	0.44	4.4	1.49666295471	2.75	1.78535710714	2.2	1.16619037897	0.511111111111	1.0	0.461363636364	0.2	0.4	0.3	0.1
WEB289.web	lake	Hayq	11.25	15	83	0.368888888889	5.53333333333	1.62617478902	3.23076923077	0.973008510821	2.8	2.66333124739	0.509523809524	1.0	0.373242630385	0.133333333333	0.2	0.533333333333	0.133333333333
WEB270.web	marine	SanSimon	42.30916667	26	140	0.207100591716	5.38461538462	2.88333304831	4.375	2.20439901107	2.69230769231	2.10802917016	0.412307692308	1.0	0.127938808374	0.384615384615	0.307692307692	0.115384615385	0.192307692308
WEB33.web	lake	LakeMalawi	11.61083333	29	94	0.111771700357	3.24137931034	2.58183538584	2.04347826087	1.26759823801	1.62068965517	2.80902232475	0.0997536945813	1.0	0.20574009324	0.206896551724	0.241379310345	0.0689655172414	0.48275862069
WEB39.web	lake	LakeMalawi	11.61083333	34	144	0.124567474048	4.23529411765	2.80816900289	2.66666666667	2.30940107676	2.11764705882	3.01725143605	0.106951871658	1.0	0.086310830876	0.205882352941	0.264705882353	0.0294117647059	0.5
WEB38.web	lake	LakeMalawi	11.61083333	31	190	0.197710718002	6.12903225806	4.21779590418	3.39285714286	2.55425814942	3.06451612903	4.8522391497	0.132258064516	1.0	0.245468821137	0.0967741935484	0.290322580645	0.0645161290323	0.548387096774
WEB204.web	lake	LakeMalawi	11.61083333	29	100	0.118906064209	3.44827586207	2.74912157628	2.08333333333	1.38192699598	1.72413793103	3.01600960078	0.102216748768	1.0	0.189874686717	0.172413793103	0.275862068966	0.0689655172414	0.48275862069
WEB294_rotated.web	lake	Constance	47.625	8	46	0.71875	5.75	1.7139136501	4.16666666667	1.06718737291	3.125	1.26861144564	0.589285714286	1.0	0.774166666667	0.25	0.125	0.625	0.0
WEB354.web	terrestrial		18.05	42	410	0.232426303855	9.7619047619	4.98000537296	5.69444444444	4.86380877528	4.88095238095	3.77461685821	0.417537746806	1.0	0.325892900346	0.142857142857	0.238095238095	0.452380952381	0.166666666667
WEB309.web	marine	Faroe	61.24111111	11	56	0.462809917355	5.09090909091	2.27454472785	3.5	2.78388218142	2.54545454545	1.55876619995	0.363636363636	1.0	0.743116883117	0.272727272727	0.272727272727	0.363636363636	0.0909090909091
WEB272.web	lake	LakeCrescent	48.05805556	4	6	0.375	1.5	0.5	1.5	0.5	0.75	0.433012701892	0.416666666667	1.0	0.0	0.5	0.25	0.0	0.25
WEB123.web	terrestrial	Pawnee	40.75777778	105	757	0.0686621315193	7.20952380952	5.81129559243	10.5277777778	4.40003858008	3.60952380952	3.57103489894	0.127838827839	1.0	0.0338356149644	0.657142857143	0.0952380952381	0.0571428571429	0.190476190476
Guadalupe.web	stream	Guadalupe	37.40986111	152	7870	0.34063365651	51.7763157895	30.3227302681	27.0342465753	30.3151064073	25.9671052632	21.0367528523	0.872560125479	1.0	0.510186509596	0.0394736842105	0.434210526316	0.493421052632	0.0328947368421
Alamitos.web	stream	Alamitos	37.20694444	139	5956	0.308265617722	42.8489208633	27.8296536574	22.4436090226	26.523195561	21.4748201439	18.7545029357	0.785371702638	1.0	0.496309611211	0.0431654676259	0.460431654676	0.460431654676	0.0359712230216
Calero.web	stream	Calero	37.18736111	116	3871	0.287678359096	33.3706896552	19.9398787948	17.6727272727	19.4067041326	16.7586206897	14.9214152338	0.873388305847	1.0	0.459839851317	0.051724137931	0.413793103448	0.491379310345	0.0431034482759
Corte.web	stream	Corte	37.95097222	94	3160	0.357627885921	33.6170212766	19.153486457	18.0454545455	18.964625617	16.8936170213	13.6463447566	0.624456646076	1.0	0.517500774009	0.063829787234	0.404255319149	0.436170212766	0.0957446808511
