"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	-0.732672033314165	0.140385957703822	-5.21898375947198	4.58406226265861e-07
"log(Species)"	0.619308680250984	0.0403097178541634	15.363756265712	1.98493584567463e-35
