resource,consumer
sp9,sp2
sp2,sp2
sp8,sp3
sp3,sp9
sp1,sp6
sp9,sp9
sp1,sp2
sp4,sp4
sp8,sp9
sp9,sp1
sp6,sp4
sp5,sp3
sp2,sp4
sp8,sp1
sp1,sp1
sp1,sp4
sp5,sp2
sp8,sp6
sp3,sp6
sp6,sp2
sp5,sp6
sp5,sp9
sp3,sp1
sp9,sp6
sp5,sp1
