1	0.000135885	0
2	0.004378887	0
3	28.03766038	0
4	373.4800839	0
5	2.801162846	0
6	0.000328729	0
7	0.505104982	0
8	0.381418455	0
9	62.90029952	0
10	1736.414163	0
11	377.0311674	0
12	0.505104982	0
13	45.8573104	0
14	0.004462448	7
15	2	2
16	0.0353	1
17	0.00085	1
18	0.00001	1
19	0.00001	1
20	0.00315	1
21	0.00001	1
22	0.0107	1
23	0.00326	1
24	0.0001	1
25	0.000597	1
26	0.000278	1
27	0.000505	1
28	0.0001	1
29	0.00001	1
30	0.000164	1
31	0.000225	1
32	0.000217	1
33	0.00372	1
34	0.0046	1
35	0.000432	1
36	0.00325	1
37	0.000635	1
38	0.000349	1
39	0.0002	1
40	0.00433	1
41	0.00637	1
42	0.0309	1
43	0.0031	1
44	0.00231	1
45	0.0000511	1
46	0.000972	1
47	0.0001	1
48	0.0002	1
49	0.0000279	1
50	0.0004	1
51	0.00191	1
52	0.0009	1
53	0.0056	1
54	0.0292	1
55	0.0156	1
56	0.00385	1
57	0.0021	1
58	0.114	1
59	0.0002	1
60	0.0008	1
61	0.000165	1
62	0.00362	1
63	0.00158	1
64	0.001	1
65	0.0001	1
66	0.0002	1
67	0.00001	1
68	0.00001	1
69	0.00515	1
70	0.00002	1
71	0.00003	1
72	0.00125	1
73	0.000109	1
74	0.00028	1
75	0.000321	1
76	0.00034	1
77	0.0002	1
78	0.000172	1
79	0.0003	1
80	0.000548	1
81	0.000548	1
82	0.00028	1
83	0.0002	1
84	0.0008	1
85	0.004	1
86	0.0027	1
87	0.00568	1
88	0.0005	1
89	0.0012	1
90	0.0028	1
91	0.0035	1
92	0.00156	1
93	0.00219	1
94	0.00159	1
95	0.000106	1
96	0.000348	1
97	0.000298	1
98	0.000155	1
99	0.000222	1
100	0.00185	1
101	0.00008	1
102	0.00085	1
103	0.0153	1
104	0.000364	1
105	0.0053	1
106	0.107	1
107	0.0496	1
108	0.083	1
109	0.175	1
110	0.0812	1
111	0.0002	1
112	0.0024	1
113	100	2
114	210	3
115	20	3
116	35	3
117	20000	3
118	5000	3
