"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	-0.62059633589333	0.11630054474248	-5.33614298426108	2.37414295409073e-07
"log(Species)"	0.727649076883167	0.0348977684663074	20.8508769718524	8.00150359274544e-54
