"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	-0.800828326130682	0.139413231877409	-5.74427775144673	3.08007312429075e-08
"log(Species)"	0.654774510910273	0.0399302226165735	16.3979679551925	6.62251847740628e-40
