"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	-1.05704682561754	0.138813027545291	-7.61489641361401	7.92174412471482e-13
"log(Species)"	0.634074786939077	0.0397583143100651	15.9482311547237	1.82952839943473e-38
